instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0003,6.136,space,6.1191,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,6.1412,"[[0.16625,0.3825],[0.6375,0.27375],[0.03125,-0.41],[0.4125,-0.1325],[0.45375,0.175],[0.25625,0.0975],[-0.12125,-0.12625],[0.54,0.03625],[-0.26625,0.235]]",6.6388,6.6403,7.1393,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,,,,7.1399,7.6389,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,,,,7.6395,8.1389,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,8.1396,28.0079,"[-0.1,0.24305555555555555,0.4083333333333333,0.5328703986273872,0.4273148430718316,0.664814927842882,0.18194444444444444,-0.33287035624186195,-0.2726851569281684,0.005555555555555556,0.4708333333333333,0.4796296861436632]","[-0.17453706529405383,0.05462960137261285,-0.12638888888888888,0.046759245130750866,0.19120368957519532,0.30925924513075087,0.34907406700981986,0.20601851145426434,0.22777777777777777,-0.3648148430718316,-0.33657413058810765,-0.38055555555555554]","[1,1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]","[11.51870000000019,14.082200000000187,14.749100000000096,15.765500000000001,16.18239999999991,16.782100000000092,17.516100000000094,17.999300000000282,18.315899999999907,19.03270000000019,19.499200000000187,19.86589999999991]","[""blk7"",""blk6"",""blk4"",""blk8"",""blk5"",""blk2"",""blk1"",""blk9"",""blk3""]","[0,0,0,0,0,0,0,0,0]",0,28.0084,29.0076,0,0,0,0,1
,,,,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,29.008,"[[-0.675,0.29875],[0.62875,-0.1825],[0.22,0.2425],[-0.285,-0.27125],[-0.01125,-0.295],[0.05875,-0.0575],[-0.09875,0.065],[-0.18625,0.41125],[-0.26625,0.235]]",29.5076,29.5088,30.008,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,,,,30.0082,30.5079,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,,,,30.5081,31.008,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,31.0082,34.375,"[-0.6791666666666667,0.6393519083658854,0.22037039862738717,0.5481482611762153]","[0.3055555555555556,-0.17314817640516494,0.24490740034315323,-0.41805555555555557]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.8988000000002785,1.9156000000000901,2.6158000000002772,3.365899999999904]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,34.3753,35.3749,1,0,1,0,1
,,,,,,,,,,,711689,001,2024-02-22_10h54.20.216,corsi_blocks,2023.2.2,Win32,60.24096386,35.3752,"[[-0.55125,-0.13375],[0.6375,0.27375],[0.05875,-0.0575],[0.03125,-0.41],[-0.01125,-0.295],[0.45375,0.175],[-0.0225,0.395],[-0.24625,0.04375],[-0.485,0.34625]]",35.8749,35.876,36.375,0,0,0,0,1,,,,,,,,,,,,,,,,,,
