instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,7.653,space,7.637,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,7.658,"[[-0.18625,0.41125],[-0.4075,0.11875],[-0.26625,0.235],[0.16625,0.3825],[-0.24625,0.04375],[-0.01125,-0.295],[-0.285,-0.27125],[-0.01875,0.235],[0.365,-0.27625]]",8.151,8.154,8.651,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,8.653,9.151,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,9.152,9.65,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,9.65,14.634,"[-0.14629629629629629,-0.38055555555555554,-0.2722222222222222,0.5824074074074074]","[0.41574074074074074,0.15462962962962962,0.2101851851851852,-0.42314814814814816]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[3.0489999999999995,3.599,3.948999999999998,4.981999999999999]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,14.634,15.633,0,0,0,0,1
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,15.633,"[[-0.285,-0.27125],[-0.35125,0.36625],[0.03125,-0.41],[-0.675,0.29875],[0.0675,0.07375],[-0.6025,0.0725],[0.05875,-0.0575],[0.54,0.03625],[-0.55125,-0.13375]]",16.133,16.134,16.633,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,16.633,17.134,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,17.136,17.633,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,17.633,18.133,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,18.133,22.25,"[-0.24814814814814815,-0.3277777777777778,0.044444444444444446,-0.65,0.5101851851851852]","[-0.2851851851851852,0.33796296296296297,-0.39814814814814814,0.2953703703703704,-0.4222222222222222]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.282,1.9819999999999993,2.6660000000000004,3.282,4.116]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,22.25,23.25,1,0,1,0,1
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,23.251,"[[-0.0225,0.395],[-0.675,0.29875],[0.62875,-0.1825],[-0.09875,0.065],[-0.12125,-0.12625],[-0.4075,0.11875],[-0.6025,0.0725],[0.05875,-0.0575],[0.19375,-0.17125]]",23.75,23.751,24.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,24.25,24.749,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,593057,001,2023-11-21_11h49.08.883,corsi_blocks,2023.2.2,Win32,60.0240096,,,,24.75,25.25,2,0,2,0,1,,,,,,,,,,,,,,,,,,
