instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
1E-04,12.3328,space,12.3249,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,12.3371,"[[-0.4075,0.11875],[0.365,-0.27625],[0.03125,-0.41],[-0.18625,0.41125],[-0.12125,-0.12625],[-0.55125,-0.13375],[0.25625,0.0975],[0.4625,0.35875],[-0.01875,0.235]]",12.8334,12.834,13.3344,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,,,,13.3347,13.8318,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,,,,13.832,14.3318,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,,,,,,,,,,,14.3321,21.81,"[0.026851851851851852,-0.3972222222222222,0.42592592592592593,0.37962962962962965,0.03333333333333333,0.5194444444444445]","[-0.032407407407407406,0.11388888888888889,-0.2935185185185185,-0.287962962962963,-0.41203703703703703,-0.41203703703703703]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[2.7917000000476833,4.041200000047681,5.102499999999999,5.4851000000238415,6.350999999999999,7.477200000047688]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,21.8103,22.81,0,0,0,0,1
,,,,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,22.8103,"[[-0.4075,0.11875],[-0.01125,-0.295],[-0.16125,-0.28],[-0.12125,-0.12625],[-0.45875,-0.3],[0.365,-0.27625],[-0.3575,-0.05625],[-0.01875,0.235],[0.57875,-0.31375]]",23.3115,23.3118,23.8113,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,,,,23.8115,24.3104,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,,,,24.3109,24.8087,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,,,,24.8089,25.3071,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,938461,001,2024-02-28_14h50.14.355,corsi_blocks,2023.2.2,Win32,250,,,,,,,,,,,25.3072,28.5187,"[-0.39166666666666666,-0.025925925925925925,-0.14907407407407408,-0.1,0.5055555555555555]","[0.11851851851851852,-0.28888888888888886,-0.2851851851851852,-0.1675925925925926,-0.41203703703703703]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.7016000000238378,1.5999000000357597,2.0173000000119217,2.3391999999880753,3.2111000000238406]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,28.5189,29.5159,1,0,1,0,1
