instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0004,3.1008,space,3.0808,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,3.1138,"[[-0.6025,0.0725],[0.4625,0.35875],[0.28875,0.39875],[0.365,-0.27625],[-0.4075,0.11875],[0.25625,0.0975],[0.22,0.2425],[0.4125,-0.1325],[0.03125,-0.41]]",3.6057,3.6085,4.106,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,,,,4.1064,4.6048,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,,,,4.6051,5.105,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,5.1054,10.8391,"[0.4305555555555556,0.3046296861436632,0.059259287516276044,0.5148148430718316]","[0.373148144616021,0.3787037001715766,-0.384259287516276,-0.3861111111111111]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.11539999961853,2.5815,4.7980999999046325,5.7315000000000005]","[""blk2"",""blk3"",""blk9""]","[0,0,0]",0,10.8398,11.8385,0,0,0,0,1
,,,,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,11.8389,"[[-0.285,-0.27125],[0.62875,-0.1825],[0.25625,0.0975],[-0.01875,0.235],[0.30125,-0.0175],[0.0675,0.07375],[0.16625,0.3825],[-0.485,0.34625],[-0.3575,-0.05625]]",12.3386,12.3403,12.8395,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,,,,12.8399,13.3392,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,,,,13.34,13.8388,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,13.839,16.9718,"[-0.26944444444444443,0.6240741305881077,0.25648150973849826,0.5277777777777778]","[-0.29444444444444445,-0.20648150973849827,0.11481480068630642,-0.4009259541829427]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.9660000000000011,1.648500000000002,2.250700000286102,3.1314000000953683]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,16.9722,17.9722,1,0,1,0,1
,,,,,,,,,,,611581,001,2024-02-08_09h27.13.200,corsi_blocks,2023.2.2,Win32,60.24096386,17.9724,"[[0.4125,-0.1325],[0.54,0.03625],[0.19375,-0.17125],[-0.4075,0.11875],[-0.12125,-0.12625],[0.25625,0.0975],[-0.485,0.34625],[-0.675,0.29875],[0.16625,0.3825]]",18.472,18.4734,18.9716,0,0,0,0,1,,,,,,,,,,,,,,,,,,
