instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,corsi_task.order,block_sequence.order
0.0002,2.063,,0.204427083,-0.079427083,1,0,0,2.0599,828260,001,2023-12-18_12h39.10.410,corsi_blocks,2023.2.2,Win32,60.08532116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,828260,001,2023-12-18_12h39.10.410,corsi_blocks,2023.2.2,Win32,60.08532116,2.0708,"[[0.365,-0.27625],[0.57875,-0.31375],[-0.55125,-0.13375],[-0.26625,0.235],[-0.01125,-0.295],[0.54,0.03625],[0.22,0.2425],[-0.285,-0.27125],[-0.09875,0.065]]",2.5758,2.5771,3.0774,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,828260,001,2023-12-18_12h39.10.410,corsi_blocks,2023.2.2,Win32,60.08532116,,,,3.0778,3.5734,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,828260,001,2023-12-18_12h39.10.410,corsi_blocks,2023.2.2,Win32,60.08532116,,,,3.5752,4.076,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,828260,001,2023-12-18_12h39.10.410,corsi_blocks,2023.2.2,Win32,60.08532116,,,,,,,,,,,4.0766,8.7886,"[0.3815104166666667,0.5768229166666666,0.5364583333333334,0.4973958333333333]","[-0.2682291666666667,-0.3151041666666667,0.03515625,-0.4036458333333333]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.8104999999999993,3.258199999809264,3.811399999856949,4.710199999809264]","[""blk1"",""blk2"",""blk6""]","[1,1,0]",0,8.789,9.7839,0,0,0,0,1,,
,,,,,,,,,828260,001,2023-12-18_12h39.10.410,corsi_blocks,2023.2.2,Win32,60.08532116,9.7853,"[[-0.01875,0.235],[-0.285,-0.27125],[-0.6025,0.0725],[-0.55125,-0.13375],[0.4125,-0.1325],[-0.45875,-0.3],[-0.12125,-0.12625],[0.62875,-0.1825],[-0.35125,0.36625]]",10.2832,10.2856,,0,0,0,0,1,,,,,,,,,,,,,,1,0,1,0,1,999,2
