instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
1E-04,2.355,space,2.3432,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,2.3601,"[[0.19375,-0.17125],[0.05875,-0.0575],[0.22,0.2425],[0.28875,0.39875],[0.25625,0.0975],[-0.24625,0.04375],[0.0675,0.07375],[0.1925,-0.295],[-0.45875,-0.3]]",2.8548,2.8561,3.3564,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,,,,3.357,3.8557,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,,,,3.8566,4.3544,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,,,,,,,,,,,4.3556,11.2061,"[0.012549603174603175,-0.2154183201058201,-0.45903191137566135,0.49626736111111114]","[-0.08154348544973546,0.024276620370370372,-0.3178323412698413,-0.37423115079365077]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.5483000000119205,3.721399999976157,4.411899999976157,6.84760000002384]","[""blk2"",""blk6"",""blk9""]","[0,0,0]",0,11.2066,12.2053,0,0,0,0,1
,,,,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,12.2057,"[[0.25625,0.0975],[-0.55125,-0.13375],[-0.26625,0.235],[0.1925,-0.295],[0.4625,0.35875],[-0.09875,0.065],[0.05875,-0.0575],[0.22,0.2425],[-0.485,0.34625]]",12.7051,12.7059,13.2056,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,,,,13.2061,13.7056,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,,,,13.7062,14.2057,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,,,,,,,,,,,14.2059,17.3886,"[-0.5188781415343915,0.24280753968253968,-0.26139219576719575,0.4996321097883598]","[-0.13647486772486772,0.09018270502645502,0.2530381944444444,-0.406167328042328]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.7815000000000012,1.5233999999761636,2.1151999999880786,3.1816999999880835]","[""blk2"",""blk1"",""blk3""]","[0,0,1]",0,17.3888,18.3885,1,0,1,0,1
,,,,,,,,,,,861730,001,2024-02-19_13h40.17.177,corsi_blocks,2023.2.2,MacIntel,120.4819277,18.3892,"[[-0.16125,-0.28],[0.16625,0.3825],[-0.485,0.34625],[0.6375,0.27375],[0.365,-0.27625],[-0.24625,0.04375],[-0.6025,0.0725],[0.28875,0.39875],[-0.3575,-0.05625]]",18.889,18.8904,19.3892,0,0,0,0,1,,,,,,,,,,,,,,,,,,
