instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,7.177,space,7.144,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,7.183,"[[-0.09875,0.065],[-0.35125,0.36625],[-0.18625,0.41125],[-0.01125,-0.295],[-0.68625,-0.225],[-0.675,0.29875],[0.05875,-0.0575],[0.25625,0.0975],[0.4125,-0.1325]]",7.677,7.678,8.18,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,,,,8.181,8.68,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,,,,8.681,9.184,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,,,,,,,,,,,9.184,13.847,"[-0.165,-0.35833333333333334,-0.13583333333333333,0.5908333333333333,0.5391666666666667]","[0.39,0.37,0.07,-0.42916666666666664,-0.4075]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.6030000000000015,2.037000000000001,2.7730000000000015,3.7920000000000016,4.661000000000003]","[""blk3"",""blk2"",""blk1""]","[0,1,0]",0,13.847,14.85,0,0,0,0,1
,,,,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,14.85,"[[-0.09875,0.065],[0.03125,-0.41],[0.22,0.2425],[-0.285,-0.27125],[0.30125,-0.0175],[0.1925,-0.295],[-0.01125,-0.295],[0.45375,0.175],[0.365,-0.27625]]",15.351,15.352,15.853,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,,,,15.854,16.355,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,,,,16.356,16.857,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,,,,,,,,,,,16.857,21.421,"[-0.12833333333333333,0.013333333333333334,0.22333333333333333,0.5733333333333334,0.54]","[0.050833333333333335,-0.42916666666666664,0.22666666666666666,-0.36333333333333334,-0.39666666666666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.404,2.205000000000002,2.9239999999999995,3.844999999999999,4.564]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,21.421,22.424,1,0,1,0,1
,,,,,,,,,,,709918,001,2024-02-06_10h14.59.083,corsi_blocks,2023.2.2,Win32,59.95203837,22.424,"[[0.22,0.2425],[-0.35125,0.36625],[0.03125,-0.41],[-0.09875,0.065],[-0.485,0.34625],[-0.24625,0.04375],[-0.16125,-0.28],[-0.01875,0.235],[0.45375,0.175]]",22.925,22.925,23.427,0,0,0,0,1,,,,,,,,,,,,,,,,,,
