instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
0.0002,2.389,,-0.074444444,-0.178888889,1,0,0,2.387,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,2.3949,"[[0.365,-0.27625],[-0.6025,0.0725],[0.4625,0.35875],[-0.55125,-0.13375],[-0.12125,-0.12625],[0.54,0.03625],[-0.16125,-0.28],[-0.01125,-0.295],[0.28875,0.39875]]",2.8885,2.8894,3.3886,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,,,,3.3889,3.8888,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,,,,3.8891,4.3888,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,,,,,,,,,,,4.3891,7.5758,"[0.33666666666666667,-0.6077777777777778,0.49666666666666665,0.4888888888888889]","[-0.25,0.043333333333333335,0.38666666666666666,-0.38555555555555554]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.9204000000003738,1.6202000000001862,2.4201000000005584,3.1849999999999996]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,7.5762,8.5747,0,0,0,0,1,
,,,,,,,,,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,8.575,"[[-0.485,0.34625],[0.30125,-0.0175],[-0.0225,0.395],[-0.4075,0.11875],[0.03125,-0.41],[0.365,-0.27625],[-0.35125,0.36625],[0.4625,0.35875],[0.0675,0.07375]]",9.0769,9.0775,9.5744,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,,,,9.5746,10.0771,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,,,,10.0773,10.5749,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,,,,10.5752,11.077,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,327263,001,2023-11-02_12h13.24.175,corsi_blocks,2023.2.2,Win32,59.97361161,,,,,,,,,,,11.0772,14.3774,"[-0.47888888888888886,0.3433333333333333,-0.03333333333333333,-0.4033333333333333,0.49777777777777776]","[0.3322222222222222,-0.06333333333333334,0.38,0.1111111111111111,-0.4]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5493999999994426,1.230500000000001,1.9138999999994422,2.599500000000001,3.299299999999816]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,14.3777,15.3716,1,0,1,0,1,
