instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0009,10.0266,space,9.9523,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,10.056,"[[-0.01125,-0.295],[-0.4075,0.11875],[0.22,0.2425],[-0.0225,0.395],[-0.45875,-0.3],[-0.16125,-0.28],[-0.24625,0.04375],[0.4125,-0.1325],[-0.18625,0.41125]]",10.529,10.5333,11.0286,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,11.0296,11.5275,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,11.5283,12.0272,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,12.0281,26.4566,"[-0.023148091634114583,-0.22407404581705728,0.2185185750325521,0.5175926208496093]","[-0.2916666666666667,0.027777777777777776,0.2388888888888889,-0.3981481764051649]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[9.562999999999995,11.236599999994034,12.285699999988076,14.423499999999997]","[""blk1"",""blk7"",""blk3""]","[1,0,1]",0,26.458,27.448,0,0,0,0,1
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,27.4489,"[[0.30125,-0.0175],[0.16625,0.3825],[0.54,0.03625],[-0.285,-0.27125],[-0.01125,-0.295],[-0.0225,0.395],[-0.485,0.34625],[0.25625,0.0975],[0.19375,-0.17125]]",27.9474,27.9494,28.4536,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,28.4545,28.9466,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,28.9474,29.447,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,29.4472,34.3935,"[0.2768519083658854,0.1657407972547743,0.5611111111111111,0.5361111111111111]","[-0.029629643758138022,0.35462962256537545,0.02685182359483507,-0.3888888888888889]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.5626999999880766,2.612599999994039,3.5672999999821187,4.943599999994042]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,34.3948,35.3915,1,0,1,0,1
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,35.3926,"[[0.0675,0.07375],[0.25625,0.0975],[0.365,-0.27625],[0.19375,-0.17125],[0.03125,-0.41],[-0.68625,-0.225],[-0.35125,0.36625],[0.45375,0.175],[0.54,0.03625]]",35.8905,35.8925,36.3962,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,36.3969,36.8904,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,36.8911,37.3901,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,37.391,37.8895,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,37.8898,42.8032,"[0.09814817640516493,0.23425928751627603,0.33148150973849827,0.20185190836588543,0.4638888888888889]","[0.05,0.06296293470594617,-0.2833333333333333,-0.15370373196072049,-0.4037037319607205]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.536999999999999,2.2797999999821172,3.078699999988075,3.7950000000000017,4.911000000000001]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,42.8041,43.8013,2,0,2,0,1
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,43.8022,"[[0.22,0.2425],[0.1925,-0.295],[0.19375,-0.17125],[-0.485,0.34625],[-0.24625,0.04375],[0.62875,-0.1825],[0.25625,0.0975],[0.45375,0.175],[-0.18625,0.41125]]",44.3001,44.3024,44.8009,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,44.8017,45.3001,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,45.3008,45.7995,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,45.8003,46.2994,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,46.3003,46.7994,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,46.7996,54.4822,"[0.2185185750325521,0.20185190836588543,0.2009259541829427,-0.4990740458170573,-0.26203702290852865,0.5277777777777778]","[0.23055555555555557,-0.1574074215359158,-0.29259262084960935,0.32870370017157663,0.06111111111111111,-0.4240741305881076]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.6630999999940386,2.961399999976159,3.8837999999821093,5.049000000000007,6.115000000000009,7.680299999982125]","[""blk1"",""blk3"",""blk2"",""blk4"",""blk5""]","[1,0,0,1,1]",0,54.4832,55.4749,3,0,3,0,1
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,55.4755,"[[-0.6025,0.0725],[0.62875,-0.1825],[-0.35125,0.36625],[-0.01875,0.235],[0.16625,0.3825],[0.22,0.2425],[-0.68625,-0.225],[-0.09875,0.065],[0.45375,0.175]]",55.9751,55.9773,56.4752,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,56.476,56.9736,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,56.9743,57.4735,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,57.4743,57.9733,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,705220,001,2024-02-22_22h42.28.640,corsi_blocks,2023.2.2,Win32,60.24096386,,,,57.974,58.4726,4,0,4,0,1,,,,,,,,,,,,,,,,,,
