instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,corsi_task.order,block_sequence.order
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,17.7079,18.2078,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,18.2079,18.7077,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,18.7079,19.2078,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,,,,,,,,19.2078,22.4439,"[0.6277777777777778,0.28425925925925927,-0.004629629629629629,-0.41574074074074074,-0.5518518518518518,-0.4703703703703704,0.5305555555555556]","[-0.175,0.09907407407407408,0.20185185185185187,0.29259259259259257,0.32592592592592595,0.32314814814814813,-0.4222222222222222]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.770500000000002,1.1732000000476823,1.4789000000953685,1.7706000001430517,2.0552999999523145,2.388700000047681,3.2357999999523166]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,22.444,23.4439,2,0,2,0,1,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,23.4441,"[[-0.68625,-0.225],[0.05875,-0.0575],[0.62875,-0.1825],[0.57875,-0.31375],[0.03125,-0.41],[-0.485,0.34625],[0.365,-0.27625],[-0.18625,0.41125],[-0.6025,0.0725]]",23.9479,23.9483,24.4439,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,24.4441,24.9484,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,24.9485,25.4439,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,25.444,25.9439,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,25.944,26.4438,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,,,,,,,,26.4439,28.7912,"[-0.6675925925925926,0.07685185185185185,0.6546296296296297,0.6083333333333333,0.04351851851851852,0.46296296296296297]","[-0.2518518518518518,-0.08148148148148149,-0.16944444444444445,-0.30185185185185187,-0.3972222222222222,-0.39814814814814814]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.26370000004768457,0.7079000000953641,1.061999999999994,1.3329999999999949,1.8467999999523208,2.3469000000953706]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,28.7914,29.7911,3,0,3,0,1,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,29.7912,"[[-0.45875,-0.3],[0.25625,0.0975],[-0.35125,0.36625],[-0.0225,0.395],[-0.09875,0.065],[0.57875,-0.31375],[0.365,-0.27625],[-0.68625,-0.225],[-0.3575,-0.05625]]",30.2911,30.2913,30.7912,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,30.7913,31.2912,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,31.2913,31.7913,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,31.7914,32.2911,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,32.2914,32.7912,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,32.7914,33.2912,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,,,,,,,,33.2913,36.4651,"[-0.462037037037037,0.22407407407407406,-0.2777777777777778,-0.3592592592592593,-0.011111111111111112,-0.08425925925925926,0.5972222222222222,0.5175925925925926]","[-0.29074074074074074,0.10277777777777777,0.27870370370370373,0.33796296296296297,0.3824074074074074,0.10740740740740741,-0.362962962962963,-0.40370370370370373]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.2844999999999942,0.7982000000476717,1.2590000000000003,1.7843999998569444,2.0692000000476725,2.3532000000476785,2.798299999952306,3.17349999999999]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,36.4652,37.4646,4,0,4,0,1,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,37.4648,"[[-0.55125,-0.13375],[-0.01875,0.235],[0.45375,0.175],[0.4125,-0.1325],[0.25625,0.0975],[-0.35125,0.36625],[0.19375,-0.17125],[0.57875,-0.31375],[-0.26625,0.235]]",37.965,37.9653,38.4646,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,38.4647,38.9647,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,38.9649,39.4646,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,39.4648,39.9647,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,39.9649,40.4647,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,40.4648,40.9647,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,40.9648,41.4646,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,,,,,,,,41.4647,45.4371,"[-0.5231481481481481,-0.028703703703703703,0.41388888888888886,0.4212962962962963,0.21851851851851853,-0.30925925925925923,0.14444444444444443,0.4583333333333333]","[-0.13148148148148148,0.23425925925925925,0.19722222222222222,-0.10185185185185185,0.11018518518518519,0.35,-0.1648148148148148,-0.40370370370370373]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.8467999999523244,1.4162999999523151,1.7772999999523194,2.1940000000000026,2.4648999998569536,3.0204999999999984,3.444099999904637,3.9718999998569586]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6"",""blk7""]","[1,1,1,1,1,1,1]",1,45.4373,46.4369,5,0,5,0,1,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,46.4372,"[[-0.285,-0.27125],[0.25625,0.0975],[-0.12125,-0.12625],[-0.35125,0.36625],[-0.01125,-0.295],[-0.26625,0.235],[0.1925,-0.295],[-0.6025,0.0725],[0.54,0.03625]]",46.937,46.9373,47.4372,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,47.4373,47.937,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,47.9371,48.437,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,48.4371,48.937,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,48.9371,49.4369,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,49.4371,49.9372,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,49.9373,50.437,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,50.4371,50.937,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,,,,,,,,50.937,55.7011,"[-0.275,0.2361111111111111,-0.08888888888888889,-0.3435185185185185,0.2490740740740741,0.17407407407407408,-0.26851851851851855,-0.5592592592592592,-0.009259259259259259,0.48518518518518516]","[-0.22962962962962963,0.11481481481481481,-0.10185185185185185,0.3712962962962963,-0.32314814814814813,-0.2759259259259259,0.25462962962962965,0.11666666666666667,-0.28425925925925927,-0.39166666666666666]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.4372000000476959,0.8677000000476909,1.2151000001430532,1.5971000001430582,2.1454999999999984,2.7567000000476867,3.221900000095374,3.6178000001907407,4.208100000143048,4.763600000143057]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk7"",""blk6"",""blk8"",""blk5""]","[1,1,1,1,0,1,0,0]",0,55.7012,56.701,6,0,6,0,1,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,56.7011,"[[0.16625,0.3825],[0.28875,0.39875],[-0.68625,-0.225],[0.25625,0.0975],[-0.6025,0.0725],[-0.45875,-0.3],[-0.0225,0.395],[-0.18625,0.41125],[0.45375,0.175]]",57.2008,57.2011,57.7009,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,57.701,58.2008,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,58.201,58.7009,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,001,2024-02-28_22h11.46.318,corsi_blocks,2023.2.2,Win32,142.8571429,,,,58.7011,,3,0,3,0,1,,,,,,,,,,,,,,7,0,7,0,1,999,7
