instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,11.3425,"[[0.45375,0.175],[0.62875,-0.1825],[-0.18625,0.41125],[-0.6025,0.0725],[0.30125,-0.0175],[0.16625,0.3825],[-0.0225,0.395],[-0.485,0.34625],[0.25625,0.0975]]",11.8424,11.8429,12.3424,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,12.3426,12.8425,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,12.8427,13.3423,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,13.3424,13.8423,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,13.8425,14.3424,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,,,,,,,,14.3424,16.9605,"[0.46574074074074073,0.6481481481481481,-0.18425925925925926,-0.5916666666666667,0.225,0.425]","[0.1648148148148148,-0.18796296296296297,0.3962962962962963,0.08055555555555556,0.08055555555555556,-0.4064814814814815]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.32580000001192033,0.721600000023841,1.1938000000119224,1.721600000023841,2.159200000017883,2.6174000000059614]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk9""]","[1,1,1,1,0]",0,16.9607,17.9607,2,0,2,0,1,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,17.9609,"[[-0.3575,-0.05625],[0.45375,0.175],[-0.6025,0.0725],[0.4125,-0.1325],[-0.4075,0.11875],[-0.285,-0.27125],[-0.45875,-0.3],[-0.26625,0.235],[-0.12125,-0.12625]]",18.4605,18.4608,18.9618,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,18.962,19.4603,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,19.4604,19.9605,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,19.9608,20.4602,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,20.4604,20.9602,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,,,,,,,,20.9603,24.6202,"[-0.34444444444444444,0.44814814814814813,-0.6101851851851852,0.39351851851851855,-0.43796296296296294,0.4666666666666667]","[-0.03518518518518519,0.17777777777777778,0.08796296296296297,-0.16944444444444445,0.1361111111111111,-0.41574074074074074]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.11769999998808,1.5411999999880805,1.9925999999940416,2.5065000000000026,3.0202999999821216,3.659400000005963]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,24.6204,25.6199,3,0,3,0,1,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,25.62,"[[-0.18625,0.41125],[0.4625,0.35875],[0.25625,0.0975],[-0.68625,-0.225],[0.05875,-0.0575],[0.4125,-0.1325],[0.62875,-0.1825],[-0.01875,0.235],[-0.0225,0.395]]",26.1198,26.1203,26.6199,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,26.6201,27.12,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,27.1202,27.6203,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,27.6206,28.1198,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,28.1199,28.6198,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,28.62,29.1198,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,,,,,,,,29.1198,33.3073,"[-0.1824074074074074,0.48333333333333334,0.24351851851851852,-0.674074074074074,0.062037037037037036,0.4305555555555556,0.46111111111111114]","[0.44074074074074077,0.337037037037037,0.09907407407407408,-0.22407407407407406,-0.05462962962962963,-0.1638888888888889,-0.39814814814814814]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.0274999999999963,1.4857999999821132,2.5899999999999963,3.1037999999821153,3.4994999999999976,3.7911999999880734,4.186999999999998]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,33.3076,34.3071,4,0,4,0,1,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,34.3074,"[[-0.4075,0.11875],[-0.285,-0.27125],[0.365,-0.27625],[0.4125,-0.1325],[-0.485,0.34625],[-0.16125,-0.28],[0.25625,0.0975],[-0.09875,0.065],[0.0675,0.07375]]",34.8071,34.8076,35.307,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,35.3073,35.8071,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,35.8073,36.3071,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,36.3072,36.8071,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,36.8072,37.3071,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,37.3073,37.8071,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,37.8073,38.307,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,,,,,,,,38.3071,43.2724,"[-0.4203703703703704,0.34629629629629627,0.42592592592592593,-0.30462962962962964,-0.5055555555555555,-0.15833333333333333,-0.10462962962962963,0.05740740740740741,0.5592592592592592,0.5259259259259259]","[0.11481481481481481,-0.2601851851851852,-0.1398148148148148,-0.275,0.3472222222222222,0.075,0.062037037037037036,0.07962962962962963,-0.4444444444444444,-0.3851851851851852]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[1.1169000000059626,1.5614000000059605,1.8737999999821184,2.3530999999940434,3.4710999999940384,3.8460999999940384,4.0751999999880795,4.2765999999940405,4.637799999982121,4.964199999988082]","[""blk1"",""blk3"",""blk4"",""blk2"",""blk5"",""blk8"",""blk9""]","[1,0,0,0,1,0,0]",0,43.2726,44.2722,5,0,5,0,1,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,44.2723,"[[-0.6025,0.0725],[0.25625,0.0975],[-0.485,0.34625],[-0.26625,0.235],[0.4125,-0.1325],[0.28875,0.39875],[-0.45875,-0.3],[-0.01875,0.235],[-0.01125,-0.295]]",44.7721,44.7725,45.2721,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,45.2724,45.7722,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,45.7723,46.2721,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,46.2723,46.7721,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,46.7723,47.2721,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,47.2722,47.7721,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,47.7722,48.2721,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,,,,,,,,48.2722,52.543,"[-0.5925925925925926,0.21666666666666667,-0.47962962962962963,-0.25833333333333336,0.4009259259259259,0.287962962962963,-0.4935185185185185,0.5277777777777778,0.5277777777777778]","[0.08148148148148149,0.07037037037037037,0.3472222222222222,0.24814814814814815,-0.1675925925925926,0.38425925925925924,-0.2833333333333333,-0.43425925925925923,-0.425]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[1.0759000000059586,1.4994999999999976,2.048000000000002,2.346599999994041,2.784099999994041,3.1521999999880776,3.617400000005958,4.041099999994039,4.27019999998808]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6"",""blk7""]","[1,1,1,1,1,1,1]",1,52.5431,53.5428,6,0,6,0,1,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,53.5429,"[[0.28875,0.39875],[-0.16125,-0.28],[0.25625,0.0975],[-0.01125,-0.295],[-0.6025,0.0725],[0.6375,0.27375],[-0.24625,0.04375],[-0.45875,-0.3],[0.05875,-0.0575]]",54.0428,54.0431,54.5428,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,54.543,55.0428,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,55.0429,55.5427,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,55.5429,56.0428,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,56.0429,56.5427,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,56.5429,57.0428,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,57.0429,57.5427,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,57.5428,58.0427,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,,,,,,,,58.0428,64.1607,"[0.2935185185185185,-0.1574074074074074,-0.23333333333333334,0.24259259259259258,0.600925925925926,-0.5814814814814815,-0.44074074074074077,0.010185185185185186,0.49166666666666664]","[0.4166666666666667,-0.2740740740740741,0.05,0.1111111111111111,0.22685185185185186,0.06666666666666667,-0.28425925925925927,-0.25462962962962965,-0.4148148148148148]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[1.8121999999880742,2.332899999976142,2.735799999982113,3.846799999982103,4.527499999999996,5.034199999988068,5.312099999994025,5.735799999982113,6.1175999999940345]","[""blk1"",""blk2"",""blk7"",""blk3"",""blk6"",""blk5"",""blk8"",""blk4""]","[1,1,0,0,0,0,0,0]",0,64.161,65.1607,7,0,7,0,1,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,65.1608,"[[-0.0225,0.395],[-0.55125,-0.13375],[-0.6025,0.0725],[-0.09875,0.065],[0.54,0.03625],[0.1925,-0.295],[0.4125,-0.1325],[-0.35125,0.36625],[-0.18625,0.41125]]",65.6606,65.661,66.1605,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,66.1607,66.6606,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,66.6608,67.1605,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,67.1607,67.6606,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,67.6608,68.1605,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,68.1608,68.6605,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,68.6606,69.1606,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,69.1606,69.6605,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,,,,,,,,69.6606,74.4661,"[-0.023148148148148147,-0.5916666666666667,-0.5342592592592592,-0.12777777777777777,0.5212962962962963,0.4148148148148148,0.21388888888888888,-0.3398148148148148,0.49537037037037035]","[0.43148148148148147,0.09166666666666666,-0.12777777777777777,0.06481481481481481,0.030555555555555555,-0.13703703703703704,-0.2675925925925926,0.3490740740740741,-0.3675925925925926]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.9371000000238325,1.4023000000119197,1.7079000000059494,2.1107000000178715,3.4857000000178715,3.7287000000178807,3.9579000000059494,4.374499999999998,4.770400000005949]","[""blk1"",""blk3"",""blk2"",""blk4"",""blk5"",""blk7"",""blk6"",""blk8""]","[1,0,0,1,1,0,0,1]",0,74.4662,75.466,8,0,8,0,1,
,,,,,,,,,733721,001,2023-10-25_11h56.23.427,corsi_blocks,2023.2.2,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4665
