instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,35.5,,0.068888889,0.024444444,1,0,0,35.489,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,35.519,"[[0.6375,0.27375],[-0.35125,0.36625],[-0.485,0.34625],[0.4125,-0.1325],[0.19375,-0.17125],[0.16625,0.3825],[0.30125,-0.0175],[0.45375,0.175],[-0.01125,-0.295]]",36.013,36.015,36.51,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,36.511,37.009,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,37.009,37.51,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,,,,,,,,37.512,43.482,"[0.6144444444444445,-0.3233333333333333,-0.46111111111111114,0.5411111111111111]","[0.26666666666666666,0.3288888888888889,0.33,-0.40444444444444444]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.7609999999999957,3.830999999999996,4.375,5.964999999999996]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,43.484,44.479,0,0,0,0,1
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,44.48,"[[0.57875,-0.31375],[0.4125,-0.1325],[0.1925,-0.295],[-0.16125,-0.28],[-0.675,0.29875],[0.19375,-0.17125],[-0.45875,-0.3],[-0.285,-0.27125],[-0.68625,-0.225]]",44.975,44.976,45.474,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,45.475,45.977,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,45.977,46.463,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,46.464,46.959,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,,,,,,,,46.959,50.88,"[0.59,0.4288888888888889,0.2222222222222222,-0.11888888888888889,0.5111111111111111]","[-0.30444444444444446,-0.17222222222222222,-0.26666666666666666,-0.2866666666666667,-0.3977777777777778]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.9150000000000063,1.5630000000000024,2.213000000000001,2.963000000000001,3.916000000000004]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,50.88,51.874,1,0,1,0,1
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,51.874,"[[-0.285,-0.27125],[0.0675,0.07375],[-0.01875,0.235],[0.22,0.2425],[0.6375,0.27375],[0.03125,-0.41],[0.05875,-0.0575],[-0.35125,0.36625],[-0.18625,0.41125]]",52.374,52.375,52.875,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,52.875,53.378,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,53.378,53.866,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,53.866,54.36,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,54.36,54.861,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,,,,,,,,54.861,59.626,"[-0.2788888888888889,0.03888888888888889,-0.03111111111111111,0.0044444444444444444,0.21333333333333335,0.64,0.49777777777777776]","[-0.2777777777777778,0.07555555555555556,0.1811111111111111,0.21555555555555556,0.23444444444444446,0.2733333333333333,-0.3888888888888889]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.4969999999999999,1.1310000000000002,1.7319999999999993,2.446000000000012,2.980000000000004,3.778000000000006,4.7620000000000005]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,59.627,60.626,2,0,2,0,1
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,60.626,"[[-0.6025,0.0725],[-0.0225,0.395],[0.57875,-0.31375],[-0.485,0.34625],[-0.18625,0.41125],[-0.4075,0.11875],[0.05875,-0.0575],[-0.24625,0.04375],[-0.35125,0.36625]]",61.149,61.149,61.642,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,61.642,62.141,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,62.142,62.627,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,62.628,63.128,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,63.129,63.615,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,63.615,64.115,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,157418,001,2024-02-03_12h47.45.307,corsi_blocks,2023.2.2,MacIntel,47.61904762,,,,,,,,,,,64.115,69.563,"[-0.6044444444444445,-0.03777777777777778,0.5533333333333333,0.06666666666666667,-0.4866666666666667,-0.37777777777777777,0.47]","[0.06111111111111111,0.39666666666666667,-0.3088888888888889,-0.06,0.33666666666666667,0.13333333333333333,-0.38333333333333336]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.5580000000000069,1.4099999999999966,2.3440000000000083,3.0990000000000038,3.943000000000012,4.494,5.447000000000003]","[""blk1"",""blk2"",""blk3"",""blk7"",""blk4"",""blk6""]","[1,1,1,0,0,1]",0,69.563,70.56,3,0,3,0,1
