instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,5.674,space,5.6557,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,5.6948,"[[-0.285,-0.27125],[-0.01125,-0.295],[0.6375,0.27375],[0.16625,0.3825],[-0.55125,-0.13375],[0.28875,0.39875],[-0.09875,0.065],[0.05875,-0.0575],[-0.0225,0.395]]",6.1879,6.1891,6.6888,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,6.6899,7.1866,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,7.1875,7.6868,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,,,,,,,,7.6879,12.5212,"[-0.244140625,-0.04296875,0.619140625,0.533203125]","[-0.265625,-0.2724609375,0.3076171875,-0.40234375]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.9315000000000015,2.679600000023843,3.3791000000238434,4.8292000000476865]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,12.5229,13.5197,0,0,0,0,1
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,13.5207,"[[-0.55125,-0.13375],[-0.6025,0.0725],[0.4625,0.35875],[-0.68625,-0.225],[0.22,0.2425],[0.28875,0.39875],[-0.01125,-0.295],[0.25625,0.0975],[0.1925,-0.295]]",14.0173,14.019,14.5174,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,14.5182,15.0173,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,15.0184,15.5168,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,15.5174,16.0173,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,,,,,,,,16.0176,24.5153,"[-0.5751953125,0.421875,-0.5693359375,-0.625,0.5341796875]","[-0.1455078125,0.3466796875,0.072265625,0.05859375,-0.3935546875]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.3646000000238416,2.2658999999761598,3.215,7.0798000000715255,8.496000000000002]","[""blk1"",""blk3"",""blk2"",""blk2""]","[1,0,0]",0,24.5158,25.5152,1,0,1,0,1
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,25.5158,"[[0.365,-0.27625],[0.16625,0.3825],[0.57875,-0.31375],[-0.4075,0.11875],[-0.285,-0.27125],[0.19375,-0.17125],[-0.26625,0.235],[-0.0225,0.395],[0.0675,0.07375]]",26.0135,26.0161,26.5147,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,26.5153,27.013,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,27.0138,27.5141,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,27.5144,28.0139,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,,,,,,,,28.0141,32.3299,"[0.3896484375,0.19140625,0.61328125,-0.4208984375,0.515625]","[-0.28125,0.3505859375,-0.3388671875,0.13671875,-0.3896484375]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.7323000000715219,1.6481000000238346,2.347800000071519,3.1974999999999945,4.314999999999994]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,32.3302,33.3297,2,0,2,0,1
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,33.3303,"[[0.03125,-0.41],[0.4625,0.35875],[0.45375,0.175],[0.25625,0.0975],[-0.45875,-0.3],[0.1925,-0.295],[-0.485,0.34625],[0.30125,-0.0175],[0.54,0.03625]]",33.8281,33.8306,34.3287,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,34.329,34.8277,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,34.8285,35.327,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,35.3278,35.8272,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,653931,001,2024-02-13_11h02.38.613,corsi_blocks,2023.2.2,Win32,59.88023952,,,,35.828,36.3264,4,0,4,0,1,,,,,,,,,,,,,,,,,,
