instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0001,0.628,,0.123148148,-0.134259259,1,0,0,0.6268,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,0.6316,"[[-0.6025,0.0725],[-0.485,0.34625],[0.28875,0.39875],[0.6375,0.27375],[0.22,0.2425],[0.0675,0.07375],[0.03125,-0.41],[-0.35125,0.36625],[-0.45875,-0.3]]",1.1281,1.1287,1.6289,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,1.6291,2.1292,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,2.1294,2.6295,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,,,,,,,,2.6296,5.1532,"[-0.5981481481481481,-0.5037037037037037,0.27037037037037037,0.5537037037037037]","[0.08796296296296297,0.3277777777777778,0.38981481481481484,-0.41944444444444445]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.5207999999970196,0.8334999999999999,1.4523999999985104,2.52269999999553]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,5.1534,6.154,0,0,0,0,1
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,6.1542,"[[-0.285,-0.27125],[0.03125,-0.41],[-0.45875,-0.3],[-0.0225,0.395],[-0.18625,0.41125],[-0.68625,-0.225],[0.54,0.03625],[-0.35125,0.36625],[0.0675,0.07375]]",6.6544,6.6547,7.1549,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,7.1551,7.6554,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,7.6555,8.1558,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,8.1561,8.6566,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,,,,,,,,8.6567,11.173,"[-0.2759259259259259,0.06759259259259259,-0.47129629629629627,-0.019444444444444445,0.4898148148148148]","[-0.262037037037037,-0.37592592592592594,-0.29074074074074074,0.3888888888888889,-0.40555555555555556]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.4723000000044699,0.7654999999999994,1.3133000000044692,1.862499999999999,2.51589999999851]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,11.1732,12.1738,1,0,1,0,1
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,12.174,"[[-0.4075,0.11875],[0.1925,-0.295],[-0.675,0.29875],[0.57875,-0.31375],[-0.3575,-0.05625],[0.16625,0.3825],[-0.09875,0.065],[-0.16125,-0.28],[0.365,-0.27625]]",12.6743,12.6748,13.1748,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,13.1751,13.6752,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,13.6754,14.1758,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,14.176,14.6763,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,14.6764,15.1769,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,696263,001,2023-10-29_24h31.01.144,corsi_blocks,2023.2.2,Win32,143.2664756,,,,,,,,,,,15.177,18.5414,"[-0.3731481481481482,0.19907407407407407,-0.6388888888888888,-0.07685185185185185,-0.3675925925925926,0.4722222222222222]","[0.08796296296296297,-0.28425925925925927,0.27037037037037037,0.09444444444444444,-0.06111111111111111,-0.4203703703703704]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.6460999999940391,1.125799999997021,1.834899999998509,2.3491999999955304,2.7871999999955293,3.3640000000000008]","[""blk1"",""blk2"",""blk3"",""blk7"",""blk5""]","[1,1,1,0,1]",0,18.5416,19.5423,2,0,2,0,1
