instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0001,8.1066,space,8.0853,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,8.1164,"[[0.54,0.03625],[-0.26625,0.235],[-0.16125,-0.28],[-0.12125,-0.12625],[0.05875,-0.0575],[-0.3575,-0.05625],[-0.35125,0.36625],[0.03125,-0.41],[-0.24625,0.04375]]",8.6089,8.6118,9.1087,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,9.11,9.6078,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,9.6086,10.1082,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,10.1091,17.7927,"[0.5439019097222222,-0.2634548611111111,0.046302083333333334,0.4696918402777778]","[0.05086371527777778,0.04463107638888889,-0.4206423611111111,-0.3805381944444444]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[3.2803000000007465,5.613100000000557,6.479200000000187,7.679800000000746]","[""blk1"",""blk9"",""blk8""]","[1,0,0]",0,17.7934,18.7922,0,0,0,0,1
,,,,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,18.7937,"[[-0.45875,-0.3],[-0.485,0.34625],[0.22,0.2425],[0.19375,-0.17125],[-0.35125,0.36625],[0.4125,-0.1325],[-0.675,0.29875],[0.365,-0.27625],[-0.12125,-0.12625]]",19.2915,19.2928,19.7924,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,19.7932,20.2903,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,20.291,20.7888,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,20.789,25.658,"[-0.4734375,-0.4860546875,0.17887586805555555,0.4536501736111111]","[-0.2980902777777778,0.3180295138888889,0.236640625,-0.40303819444444444]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.7342999999998128,2.485600000000556,3.434799999999811,4.867100000000558]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,25.6586,26.6569,1,0,1,0,1
,,,,,,,,,,,485827,001,2024-01-30_16h53.42.508,corsi_blocks,2023.2.2,MacIntel,59.88023952,26.6576,"[[0.19375,-0.17125],[-0.01125,-0.295],[0.03125,-0.41],[-0.18625,0.41125],[-0.01875,0.235],[-0.4075,0.11875],[-0.24625,0.04375],[-0.3575,-0.05625],[-0.6025,0.0725]]",27.1587,27.1602,27.6583,0,0,0,0,1,,,,,,,,,,,,,,,,,,
