instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,0.7817,,0.097222222,-0.244444444,1,0,0,0.7782,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,0.8166,"[[-0.55125,-0.13375],[0.03125,-0.41],[-0.4075,0.11875],[0.16625,0.3825],[-0.18625,0.41125],[-0.24625,0.04375],[-0.26625,0.235],[-0.01875,0.235],[-0.16125,-0.28]]",1.293,1.2987,1.7895,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,1.7919,2.2893,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,2.2909,2.7947,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,,,,,,,,2.7961,4.8575,"[-0.5175925925925926,0.06759259259259259,0.06481481481481481,0.4777777777777778]","[-0.13703703703703704,-0.42314814814814816,-0.4222222222222222,-0.3962962962962963]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.47839999999850935,1.06039999999851,1.4276999999992546,2.0533999999985095]","[""blk1"",""blk2"",""blk2""]","[1,1]",1,4.8598,5.8585,0,0,0,0,1
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,5.8604,"[[-0.285,-0.27125],[-0.68625,-0.225],[-0.26625,0.235],[0.6375,0.27375],[-0.3575,-0.05625],[0.19375,-0.17125],[0.03125,-0.41],[0.1925,-0.295],[-0.35125,0.36625]]",6.3546,6.3603,6.8545,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,6.8562,7.3557,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,7.3589,7.8586,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,7.8596,8.3573,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,,,,,,,,8.3583,11.2907,"[-0.27314814814814814,-0.6703703703703704,-0.27870370370370373,-0.2777777777777778,0.5583333333333333]","[-0.27037037037037037,-0.20925925925925926,0.21666666666666667,0.21666666666666667,-0.39537037037037037]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.4933999999985108,1.0096999999992544,1.7433000000007457,2.2096999999992555,2.926800000000746]","[""blk1"",""blk2"",""blk3"",""blk3""]","[1,1,1]",1,11.2916,12.2869,1,0,1,0,1
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,12.2887,"[[-0.485,0.34625],[0.62875,-0.1825],[0.25625,0.0975],[-0.68625,-0.225],[-0.55125,-0.13375],[-0.01875,0.235],[0.6375,0.27375],[0.16625,0.3825],[0.05875,-0.0575]]",12.7871,12.7915,13.2911,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,13.2919,13.7914,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,13.7925,14.2871,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,14.2887,14.7862,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,875143,001,2023-10-31_17h41.40.542,corsi_blocks,2023.2.2,Win32,59.77286312,,,,14.7877,15.2861,4,0,4,0,1,,,,,,,,,,,,,,,,,,
