instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,5.2414,space,5.2269,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,5.2507,"[[0.03125,-0.41],[-0.12125,-0.12625],[-0.18625,0.41125],[0.19375,-0.17125],[-0.675,0.29875],[-0.485,0.34625],[-0.09875,0.065],[-0.55125,-0.13375],[-0.01125,-0.295]]",5.754,5.7566,6.2535,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,6.2539,6.7532,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,6.7538,7.2525,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,,,,,,,,7.2532,13.614,"[0.0398148430718316,-0.1212962821677879,-0.1675925784640842,0.47129638106734667]","[-0.40555558381257234,-0.13148152386700665,0.39814814814814814,-0.41203703703703703]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[3.3290999999940407,3.993499999999999,4.6594999999999995,6.357800000011922]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,13.6145,14.6128,0,0,0,0,1
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,14.6133,"[[-0.18625,0.41125],[0.1925,-0.295],[0.22,0.2425],[-0.35125,0.36625],[-0.285,-0.27125],[-0.24625,0.04375],[-0.6025,0.0725],[-0.4075,0.11875],[-0.675,0.29875]]",15.1122,15.1128,15.612,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,15.6123,16.1115,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,16.112,16.611,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,16.6114,17.1106,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,,,,,,,,17.1106,22.3228,"[-0.18611109698260273,0.2009259683114511,0.24537037037037038,-0.32407407407407407,0.5462962962962963,0.552777749520761]","[0.3768518500857883,-0.25462962962962965,0.2888888782925076,0.35092592239379883,-0.4435185326470269,-0.4111111252396195]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.6156000000238429,1.3814000000059607,1.9644000000059627,3.1464999999999996,4.578700000017882,5.211300000011921]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,22.3232,23.3216,1,0,1,0,1
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,23.322,"[[0.4625,0.35875],[0.28875,0.39875],[-0.45875,-0.3],[0.03125,-0.41],[-0.12125,-0.12625],[0.30125,-0.0175],[-0.6025,0.0725],[0.0675,0.07375],[-0.3575,-0.05625]]",23.8217,23.8232,24.3209,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,24.3214,24.8208,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,24.8211,25.3199,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,25.3203,25.8194,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052167,001,2024-02-21_23h14.17.404,corsi_blocks,2023.2.2,Win32,59.52380952,,,,25.8198,26.3192,4,0,4,0,1,,,,,,,,,,,,,,,,,,
