instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0006,4.7284,3,4.6995,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,4.7406,"[[-0.16125,-0.28],[0.16625,0.3825],[0.62875,-0.1825],[0.19375,-0.17125],[0.28875,0.39875],[0.4125,-0.1325],[-0.3575,-0.05625],[-0.01875,0.235],[-0.09875,0.065]]",5.2285,5.2303,5.7291,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,5.7299,6.222,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,6.2227,6.7119,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,,,,,,,,6.7126,11.2125,"[-0.15833331920482493,0.16481484307183158,0.5796296861436632,0.47129638106734667]","[-0.25462962962962965,0.3462962927641692,-0.19999998587149162,-0.3888888888888889]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.4832000000029808,2.29660000000149,3.481100000001492,4.49690000000596]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,11.2134,12.2042,0,0,0,0,1
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,12.205,"[[-0.35125,0.36625],[-0.24625,0.04375],[0.4125,-0.1325],[0.25625,0.0975],[0.45375,0.175],[-0.18625,0.41125],[-0.675,0.29875],[-0.0225,0.395],[-0.68625,-0.225]]",12.6938,12.6952,13.1945,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,13.1951,13.687,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,13.6875,14.1805,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,14.181,14.6776,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,,,,,,,,14.6778,18.8281,"[-0.3314814744172273,-0.23055556968406396,0.4351851851851852,0.25277780603479455,0.4462962680392795,0.4462962680392795]","[0.3435185220506456,0.06111109698260272,-0.1287037178322121,0.08796296296296297,-0.4499999858714916,-0.40555558381257234]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.5496999999955285,1.1497999999970183,1.8326999999955298,2.465699999995529,3.4654999999999987,4.149199999995531]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,18.8287,19.8261,1,0,1,0,1
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,19.8273,"[[0.62875,-0.1825],[-0.01125,-0.295],[-0.12125,-0.12625],[-0.68625,-0.225],[0.45375,0.175],[0.365,-0.27625],[0.0675,0.07375],[0.57875,-0.31375],[0.6375,0.27375]]",20.3265,20.3293,20.8231,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,20.8235,21.3268,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,21.3279,21.8262,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,21.8272,22.3235,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,22.3243,22.8189,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,,,,,,,,22.819,29.2602,"[0.6111111111111112,-0.003703717832212095,-0.12222219396520544,-0.6898148148148148,0.6518519366229022,0.46296296296296297]","[-0.1935185326470269,-0.29907410233109083,-0.11018519931369358,-0.2074074215359158,0.27962961903324834,-0.3972222363507306]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.023699999995532295,0.6732999999970204,1.2230999999940408,2.0985999999940397,5.6481999999955335,6.439799999997021]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk9""]","[1,1,1,1,0]",0,29.2607,30.2581,2,0,2,0,1
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,30.2587,"[[-0.485,0.34625],[-0.675,0.29875],[0.28875,0.39875],[0.19375,-0.17125],[-0.0225,0.395],[-0.4075,0.11875],[0.4125,-0.1325],[0.03125,-0.41],[-0.45875,-0.3]]",30.751,30.7526,31.2415,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,31.242,31.7415,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,31.7421,32.2422,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,32.2427,32.7433,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,32.7436,33.2418,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,,,,,,,,33.242,38.3844,"[-0.4962962821677879,-0.4027777777777778,-0.4620370158442744,-0.645370359773989,0.21574076899775751,0.2842593016447844,-0.021296253910771123,0.5444444727014612]","[0.29351850792213724,0.39351851851851855,0.3731481499142117,0.2972222257543493,-0.1388888888888889,0.38611110934504755,0.39629629806235983,-0.4009259541829427]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.6329000000059608,1.2982999999970204,1.6247000000029743,2.215299999997015,3.0652000000029744,3.7147000000029777,4.2489000000059605,5.14070000000298]","[""blk1"",""blk2"",""blk4"",""blk3"",""blk5""]","[1,1,0,0,1]",0,38.3849,39.3734,3,0,3,0,1
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,39.374,"[[-0.16125,-0.28],[-0.485,0.34625],[-0.01875,0.235],[0.22,0.2425],[-0.18625,0.41125],[0.4125,-0.1325],[-0.35125,0.36625],[-0.45875,-0.3],[0.45375,0.175]]",39.892,39.8962,40.4002,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,40.401,40.887,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,40.8882,41.3835,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,41.3846,41.8831,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,088115,001,2023-12-06_15h11.55.227,corsi_blocks,2023.2.2,Win32,60.06006006,,,,41.8841,42.3835,4,0,4,0,1,,,,,,,,,,,,,,,,,,
