instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,5.1125,space,5.1051,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,5.1184,"[[0.1925,-0.295],[-0.26625,0.235],[-0.24625,0.04375],[-0.01125,-0.295],[0.0675,0.07375],[0.19375,-0.17125],[-0.55125,-0.13375],[-0.35125,0.36625],[-0.09875,0.065]]",5.6153,5.6164,6.1154,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,6.1156,6.6154,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,6.6156,7.1152,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,,,,,,,,7.1155,12.345,"[0.16296296296296298,-0.2462962962962963,-0.22962962962962963,0.4981481481481482]","[-0.28888888888888886,0.20277777777777778,0.04259259259259259,-0.38425925925925924]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.0962000000001861,2.5542000000001863,3.401400000000372,5.228200000000186]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,12.3454,13.3443,0,0,0,0,1
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,13.3445,"[[-0.55125,-0.13375],[0.19375,-0.17125],[-0.09875,0.065],[-0.16125,-0.28],[0.4625,0.35875],[-0.3575,-0.05625],[0.6375,0.27375],[-0.485,0.34625],[-0.01875,0.235]]",13.8441,13.8445,14.3442,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,14.3445,14.8442,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,14.8444,15.3443,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,15.3444,15.8441,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,,,,,,,,15.8442,21.8726,"[-0.07407407407407407,0.2111111111111111,-0.14722222222222223,-0.5407407407407407,0.48703703703703705,0.4601851851851852]","[0.06111111111111111,-0.1537037037037037,-0.2574074074074074,-0.11944444444444445,-0.43148148148148147,-0.39444444444444443]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.6942999999998136,1.4854999999999983,2.2842000000001867,3.207700000000184,4.6035,6.027999999999999]","[""blk3"",""blk2"",""blk4"",""blk1""]","[0,1,0,0]",0,21.873,22.8717,1,0,1,0,1
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,22.872,"[[-0.16125,-0.28],[-0.26625,0.235],[-0.12125,-0.12625],[-0.09875,0.065],[0.05875,-0.0575],[0.4625,0.35875],[0.6375,0.27375],[0.57875,-0.31375],[0.0675,0.07375]]",23.3716,23.3723,23.8717,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,23.8719,24.3717,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,24.3719,24.8717,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,24.8718,25.3717,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,,,,,,,,25.3718,29.691,"[-0.24166666666666667,-0.07777777777777778,-0.07777777777777778,-0.13703703703703704,0.4601851851851852]","[0.19444444444444445,0.03796296296296296,-0.10462962962962963,-0.2537037037037037,-0.42314814814814816]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.4995000000000012,2.228499999999997,2.902000000000001,3.5132000000001895,4.3187000000001845]","[""blk2"",""blk4"",""blk3"",""blk1""]","[0,0,1,0]",0,29.6912,30.691,2,0,2,0,1
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,30.6911,"[[-0.4075,0.11875],[0.19375,-0.17125],[-0.09875,0.065],[0.03125,-0.41],[0.28875,0.39875],[-0.485,0.34625],[0.54,0.03625],[-0.16125,-0.28],[-0.18625,0.41125]]",31.191,31.1915,31.6908,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,31.691,32.1908,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,32.191,32.6909,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,32.6912,33.191,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,,,,,,,,33.1912,37.7117,"[-0.40925925925925927,0.20092592592592592,-0.1259259259259259,0.04351851851851852,0.5277777777777778]","[0.12314814814814815,-0.1361111111111111,0.08981481481481482,-0.40555555555555556,-0.4166666666666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.43689999999944007,1.3047000000001887,2.4157999999998125,3.512999999999998,4.520000000000003]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,37.712,38.7115,3,0,3,0,1
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,38.7117,"[[0.28875,0.39875],[0.54,0.03625],[-0.285,-0.27125],[0.365,-0.27625],[0.05875,-0.0575],[-0.09875,0.065],[-0.485,0.34625],[-0.18625,0.41125],[-0.675,0.29875]]",39.2115,39.2129,39.7089,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,39.7092,40.2049,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,40.2055,40.7052,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,40.706,41.205,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,41.2055,41.7045,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,,,,,,,,41.7046,47.2022,"[0.262037037037037,0.5361111111111111,-0.3037037037037037,0.3537037037037037,0.07777777777777778,0.48518518518518516]","[0.3648148148148148,0.03796296296296296,-0.26944444444444443,-0.3037037037037037,-0.09907407407407408,-0.4111111111111111]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.77459999999963,1.7535999999996292,2.683599999999629,3.5766999999992564,4.41579999999982,5.496799999999816]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,47.2024,48.2021,4,0,4,0,1
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,48.2024,"[[0.365,-0.27625],[-0.01875,0.235],[-0.6025,0.0725],[0.62875,-0.1825],[-0.4075,0.11875],[-0.09875,0.065],[0.30125,-0.0175],[-0.285,-0.27125],[-0.35125,0.36625]]",48.7019,48.7024,49.202,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,49.2022,49.7019,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,49.702,50.2021,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,50.2022,50.7023,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,50.7025,51.2018,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,51.2019,51.7017,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,630913,001,2024-01-05_15h16.43.588,corsi_blocks,2023.2.2,Win32,140.8450704,,,,,,,,,,,51.7017,58.5496,"[0.3453703703703704,-0.010185185185185186,-0.6416666666666667,0.6185185185185185,-0.06574074074074074,-0.3,0.4648148148148148]","[-0.25,0.25462962962962965,0.06574074074074074,-0.20185185185185187,0.06111111111111111,-0.28055555555555556,-0.4046296296296296]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.5769000000003714,1.4166000000005639,2.8127000000001914,3.965100000000561,4.881700000000187,5.673200000000186,6.847400000000377]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk6"",""blk8""]","[1,1,1,1,0,0]",0,58.5499,59.5488,5,0,5,0,1
