instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
0.0002,9.245599999,,0.387963048,-0.251851894,1,0,0,9.242099999,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,9.282,"[[0.30125,-0.0175],[0.62875,-0.1825],[-0.01125,-0.295],[0.05875,-0.0575],[-0.35125,0.36625],[-0.18625,0.41125],[0.16625,0.3825],[0.19375,-0.17125],[-0.09875,0.065]]",9.7597,9.7635,10.2592,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,10.2609,10.7576,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,10.7586,11.2583,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,,,,,,,,11.2602,15.8946,"[0.32407407407407407,0.4722222222222222,0.6324074356644241,0.23796300534848813,-0.02962960137261285,0.5249999717429832]","[-0.004629629629629629,-0.11666665253815828,-0.2074074215359158,-0.23055556968406396,-0.30833336159035013,-0.4231481905336733]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.195999999999998,1.6833999996185298,2.194599999427794,2.8926999998092633,3.492399999618531,4.631099999427793]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,15.8958,16.8874,0,0,0,0,1,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,16.889,"[[0.05875,-0.0575],[0.62875,-0.1825],[-0.01125,-0.295],[-0.55125,-0.13375],[-0.24625,0.04375],[0.16625,0.3825],[0.03125,-0.41],[-0.16125,-0.28],[-0.6025,0.0725]]",17.3865,17.3906,17.8909,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,17.8916,18.3861,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,18.3874,18.885,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,18.8862,19.3845,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,,,,,,,,19.3848,23.4637,"[0.05185183772334346,0.6175925643355759,-0.013888888888888888,-0.5787037037037037,0.4925925643355758]","[-0.04259261378535518,-0.19074072661223235,-0.26944443031593607,-0.12407408820258246,-0.39351851851851855]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.7353000001907368,1.6360000000000028,2.485000000000003,3.178500000000003,4.077100000381471]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,23.464,24.4616,1,0,1,0,1,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,24.4621,"[[-0.26625,0.235],[0.25625,0.0975],[0.05875,-0.0575],[-0.16125,-0.28],[-0.01125,-0.295],[-0.24625,0.04375],[-0.09875,0.065],[0.6375,0.27375],[-0.3575,-0.05625]]",24.9621,24.9643,25.4615,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,25.4623,25.9614,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,25.9622,26.4647,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,486399,001,2024-02-21_14h37.00.976,corsi_blocks,2023.2.2,Win32,59.52380952,,,,26.465,26.9606,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
