instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,8.3285,space,8.3063,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,8.335,"[[-0.55125,-0.13375],[0.16625,0.3825],[0.25625,0.0975],[0.365,-0.27625],[0.30125,-0.0175],[-0.4075,0.11875],[-0.16125,-0.28],[0.05875,-0.0575],[-0.285,-0.27125]]",8.8316,8.8336,9.3306,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,9.3318,9.8311,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,9.8319,10.3298,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,10.3303,22.1978,"[-0.5414839680989584,0.1700262451171875,0.2605120849609375,0.5240836588541666,0.5069620768229167]","[-0.1010100809733073,0.38306838989257813,0.11099741617838542,-0.3656972249348958,-0.3961083984375]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[7.319399999976158,8.379500000000002,9.016100000023842,10.478600000023844,11.864100000023841]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,22.1985,23.1966,0,0,0,0,1
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,23.1975,"[[-0.16125,-0.28],[-0.285,-0.27125],[0.1925,-0.295],[-0.45875,-0.3],[0.54,0.03625],[-0.01125,-0.295],[0.16625,0.3825],[0.45375,0.175],[-0.68625,-0.225]]",23.6954,23.6963,24.1967,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,24.1975,24.6986,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,24.6994,25.1973,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,25.1978,25.6958,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,25.6959,29.2632,"[-0.14458119710286457,-0.24869425455729166,0.26544219970703126,0.19044291178385417,-0.43376063028971357,0.525220947265625]","[-0.289039306640625,-0.27223973592122397,-0.3331990051269531,-0.31644246419270833,-0.29764424641927084,-0.4049364217122396]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.8470000000000013,1.1986000000238448,1.6000000000000014,1.9496000000238425,2.715900000035763,3.5655]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,29.2637,30.2625,1,0,1,0,1
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,30.2629,"[[0.45375,0.175],[0.22,0.2425],[-0.01875,0.235],[0.16625,0.3825],[-0.35125,0.36625],[-0.18625,0.41125],[0.4625,0.35875],[-0.09875,0.065],[-0.55125,-0.13375]]",30.762,30.7635,31.2632,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,31.2635,31.7631,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,31.7635,32.2629,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,32.2633,32.7639,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,32.7642,33.2604,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,33.2605,38.3282,"[0.4377831013997396,0.0015643819173177082,0.18139994303385418,0.15608428955078124,-0.33633626302083336,0.5614644368489583]","[0.1714392852783203,0.25110621134440103,0.25617762247721354,0.3685798645019531,0.3758202870686849,-0.41917093912760417]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.1513999999761566,2.7010000000000005,3.100999999999999,3.434399999976158,4.000299999952318,5.0666999999880815]","[""blk1"",""blk3"",""blk2"",""blk4"",""blk5""]","[1,0,0,1,1]",0,38.3287,39.3293,2,0,2,0,1
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,39.3299,"[[0.19375,-0.17125],[0.57875,-0.31375],[0.4625,0.35875],[-0.4075,0.11875],[-0.26625,0.235],[-0.18625,0.41125],[0.16625,0.3825],[0.54,0.03625],[-0.12125,-0.12625]]",39.8306,39.8324,40.3288,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,40.3293,40.8298,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,40.8309,41.329,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,41.3297,41.8291,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,583687,001,2024-01-17_11h55.49.122,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,41.8297,42.3295,4,0,4,0,1,,,,,,,,,,,,,,,,,,
