instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,5.6306,,0.061666667,-0.124166667,1,0,0,5.6284,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,5.6347,"[[0.54,0.03625],[-0.0225,0.395],[-0.485,0.34625],[0.05875,-0.0575],[0.4125,-0.1325],[-0.16125,-0.28],[-0.01875,0.235],[-0.01125,-0.295],[0.45375,0.175]]",6.1302,6.1311,6.6305,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,,,,6.6308,7.1301,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,,,,7.1304,7.6302,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,,,,,,,,,,,7.6306,11.6636,"[0.5291666666666667,0.46416666666666667,-0.4683333333333333,0.485]","[0.08,0.15416666666666667,0.3516666666666667,-0.4025]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2989999999999995,1.7318999999910591,2.548599999994039,4.03189999999106]","[""blk1"",""blk9"",""blk3""]","[1,0,1]",0,11.6639,12.6634,0,0,0,0,1
,,,,,,,,,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,12.6636,"[[-0.6025,0.0725],[0.0675,0.07375],[-0.18625,0.41125],[-0.12125,-0.12625],[-0.35125,0.36625],[-0.26625,0.235],[0.4625,0.35875],[0.30125,-0.0175],[-0.485,0.34625]]",13.1633,13.1637,13.6634,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,,,,13.6636,14.1634,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,,,,14.1635,14.6634,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,,,,,,,,,,,14.6634,19.1637,"[-0.5616666666666666,0.05416666666666667,-0.21833333333333332,0.49833333333333335,0.5058333333333334]","[0.0925,0.07833333333333334,0.4116666666666667,-0.36666666666666664,-0.4175]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.682900000005958,1.366100000008938,1.8829000000059608,2.8994999999999997,4.499700000002978]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,19.1638,20.1633,1,0,1,0,1
,,,,,,,,,456105,001,2024-01-16_21h32.37.765,corsi_blocks,2023.2.2,Win32,59.88023952,20.1634,"[[-0.12125,-0.12625],[-0.01125,-0.295],[0.0675,0.07375],[0.25625,0.0975],[-0.675,0.29875],[-0.09875,0.065],[-0.68625,-0.225],[0.03125,-0.41],[0.19375,-0.17125]]",20.6633,20.6638,21.1634,0,0,0,0,1,,,,,,,,,,,,,,,,,,
