instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,27.0745,27.5871,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,27.5874,28.0507,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,28.0509,28.5568,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,,,,,,,,28.5568,34.3808,"[-0.3625,-0.5724999904632568,-0.1466666539510091,0.2658333460489909,0.4583333333333333]","[0.3649999936421712,0.09499998092651367,-0.2733333587646484,0.1,-0.4016667048136393]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.5915000000000035,2.7484000000357653,3.8144000000357607,4.68860000002384,5.823300000011919]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,34.3812,35.3641,2,0,2,0,1,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,35.3644,"[[-0.0225,0.395],[-0.55125,-0.13375],[-0.485,0.34625],[0.03125,-0.41],[-0.3575,-0.05625],[-0.24625,0.04375],[0.28875,0.39875],[0.4625,0.35875],[-0.12125,-0.12625]]",35.8501,35.8506,36.373,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,36.3733,36.8169,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,36.8173,37.329,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,37.3292,37.835,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,37.8352,38.3503,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,,,,,,,,38.3504,44.422,"[-0.03833332061767578,-0.5583333333333333,-0.5058333396911621,0.02000001271565755,-0.36999998092651365,0.5974999745686849]","[0.3900000015894572,-0.12916666666666668,0.3641666571299235,-0.4424999872843424,-0.07999998728434245,-0.41000003814697267]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.4636000000238383,2.455300000011917,3.164999999999999,3.996199999988079,4.660100000023839,6.070999999999998]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,44.4224,45.392,3,0,3,0,1,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,45.3923,"[[0.25625,0.0975],[0.03125,-0.41],[-0.35125,0.36625],[-0.485,0.34625],[0.22,0.2425],[0.28875,0.39875],[-0.01875,0.235],[-0.24625,0.04375],[-0.3575,-0.05625]]",45.8459,45.8465,46.3298,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,46.3301,46.839,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,46.8392,47.2953,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,47.2957,47.8119,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,47.8122,48.3015,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,48.3025,48.7929,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,,,,,,,,48.793,57.0275,"[0.2383333206176758,-0.007500012715657552,0.05,-0.46416667302449544,-0.38249998092651366,0.2341666539510091,0.5466667175292969]","[0.09333333969116211,0.21916666030883789,-0.40750001271565756,0.3125,0.35083333651224774,0.24916666348775227,-0.4125]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[2.8683000000119208,3.7334999999999994,4.689100000023835,5.718199999988073,6.457800000011922,7.16580000001192,8.233800000011918]","[""blk1"",""blk7"",""blk2"",""blk4"",""blk3"",""blk5""]","[1,0,0,1,0,0]",0,57.0277,57.9957,4,0,4,0,1,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,57.996,"[[0.05875,-0.0575],[0.57875,-0.31375],[-0.26625,0.235],[-0.68625,-0.225],[-0.35125,0.36625],[0.1925,-0.295],[-0.285,-0.27125],[-0.12125,-0.12625],[-0.0225,0.395]]",58.4423,58.4428,58.896,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,58.8964,59.3936,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,59.3938,59.8835,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,59.8838,60.3792,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,60.3794,60.8904,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,60.8908,61.3927,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,,,,,,,,61.3928,70.2222,"[0.04083334604899089,0.5833333333333334,-0.6708333333333333,-0.36666666666666664,0.1891667048136393,-0.02000001271565755,0.5158334096272786]","[-0.058333333333333334,-0.32916666666666666,-0.20083332061767578,0.3524999936421712,-0.28500003814697267,0.4158333301544189,-0.42583332061767576]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.7541999999880744,2.6221999999880836,4.563599999964239,5.707799999952314,6.838999999999999,7.910299999952315,8.828399999976156]","[""blk1"",""blk2"",""blk4"",""blk5"",""blk6"",""blk9""]","[1,1,0,0,0,0]",0,70.2225,71.2059,5,0,5,0,1,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,71.2063,"[[-0.0225,0.395],[-0.68625,-0.225],[-0.01125,-0.295],[0.45375,0.175],[-0.18625,0.41125],[-0.4075,0.11875],[-0.01875,0.235],[0.28875,0.39875],[-0.35125,0.36625]]",71.7186,71.7191,72.2285,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,72.2288,72.6858,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,72.6861,73.1797,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,73.1799,73.6646,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,73.6648,74.1278,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,74.1281,74.6176,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,,,,,,,,74.6178,86.004,"[0.01916669209798177,-0.0016666412353515624,-0.65,-0.3958333333333333,0.5125,0.4849999745686849,-0.024166679382324217,0.4875,0.5308333079020182]","[-0.3091666539510091,0.39166666666666666,-0.19833335876464844,0.07749999364217122,0.17083333333333334,0.15666666030883789,0.23583332697550455,-0.42666670481363933,-0.405833371480306]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[4.491600000023837,5.312900000035768,6.3276000000238355,6.911999999999992,7.703000000000003,8.148300000011915,9.068100000023847,10.137300000011919,11.385699999988077]","[""blk3"",""blk1"",""blk2"",""blk6"",""blk4"",""blk7""]","[0,0,0,0,0,0]",0,86.0041,86.9919,6,0,6,0,1,
,,,,,,,,,255553,001,2023-12-02_15h16.52.191,corsi_blocks,2023.2.2,Win32,16.39048696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9923
