instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,9.532,space,9.514,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,9.538,"[[-0.18625,0.41125],[-0.45875,-0.3],[0.365,-0.27625],[0.28875,0.39875],[0.25625,0.0975],[0.6375,0.27375],[0.0675,0.07375],[-0.24625,0.04375],[-0.485,0.34625]]",10.032,10.033,10.532,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,10.532,11.031,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,11.032,11.532,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,11.532,15.782,"[-0.21064814814814814,-0.4583333333333333,0.37962962962962965,0.48842592592592593]","[0.41203703703703703,-0.3136574074074074,-0.2881944444444444,-0.39699074074074076]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.4990000000000023,2.1990000000000016,2.849,4.249000000000002]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,15.782,16.782,0,0,0,0,1
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,16.782,"[[0.54,0.03625],[-0.0225,0.395],[-0.35125,0.36625],[0.45375,0.175],[-0.12125,-0.12625],[0.6375,0.27375],[0.19375,-0.17125],[0.30125,-0.0175],[-0.3575,-0.05625]]",17.282,17.283,17.783,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,17.783,18.281,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,18.282,18.781,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,18.782,19.282,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,19.282,23.433,"[0.5277777777777778,0.0023148148148148147,-0.33101851851851855,0.4756944444444444,0.4513888888888889]","[0.027777777777777776,0.3912037037037037,0.36689814814814814,0.17824074074074073,-0.3958333333333333]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.9980000000000011,1.7320000000000029,2.3160000000000025,2.9990000000000023,4.150000000000002]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,23.433,24.432,1,0,1,0,1
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,24.432,"[[-0.55125,-0.13375],[0.0675,0.07375],[-0.68625,-0.225],[-0.26625,0.235],[-0.12125,-0.12625],[-0.01125,-0.295],[-0.24625,0.04375],[-0.09875,0.065],[0.4625,0.35875]]",24.931,24.933,25.431,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,25.432,25.932,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,25.932,26.432,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,26.432,26.931,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,26.931,27.431,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,27.431,32.966,"[-0.5428240740740741,0.09027777777777778,-0.2326388888888889,-0.6863425925925926,-0.1574074074074074,0.4791666666666667]","[-0.12731481481481483,0.0763888888888889,0.2534722222222222,-0.22916666666666666,-0.1284722222222222,-0.41550925925925924]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.6340000000000003,2.333999999999996,3.0489999999999995,3.715999999999994,4.382999999999996,5.532999999999994]","[""blk1"",""blk2"",""blk4"",""blk3"",""blk5""]","[1,1,0,0,1]",0,32.967,33.965,2,0,2,0,1
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,33.967,"[[0.62875,-0.1825],[-0.35125,0.36625],[-0.01875,0.235],[0.0675,0.07375],[-0.4075,0.11875],[0.4125,-0.1325],[-0.0225,0.395],[-0.68625,-0.225],[-0.6025,0.0725]]",34.465,34.466,34.965,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,34.965,35.465,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,35.466,35.965,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,35.966,36.465,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,36.466,36.965,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,400260,001,2023-12-14_08h28.56.353,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,36.965,42.665,"[0.6793981481481481,0.6574074074074074,-0.37037037037037035,-0.003472222222222222,0.046296296296296294,-0.3449074074074074,-0.39814814814814814,0.4699074074074074]","[-0.19328703703703703,-0.1909722222222222,0.3773148148148148,0.24189814814814814,0.0798611111111111,0.08333333333333333,0.09837962962962964,-0.40162037037037035]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[1.3350000000000009,2.147999999999996,3.0159999999999982,3.5319999999999965,4.0319999999999965,4.565999999999995,4.949999999999996,5.698999999999998]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,42.665,43.665,3,0,3,0,1
