instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0001,5.9748,,-0.042292739,-0.159315803,1,0,0,5.9729,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,5.9845,"[[0.30125,-0.0175],[0.57875,-0.31375],[-0.285,-0.27125],[-0.0225,0.395],[0.45375,0.175],[0.4625,0.35875],[0.0675,0.07375],[0.62875,-0.1825],[-0.45875,-0.3]]",6.4754,6.4772,6.9755,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,6.9763,7.4753,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,7.4761,7.9756,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,7.9762,11.1928,"[0.27985778180542564,0.535028355940131,-0.30883126753975676,0.46243568755846587]","[-0.03245220416276894,-0.285496082787652,-0.2520426508419083,-0.38243247193638913]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.4643999998569477,1.1144999999999996,1.881299999952315,3.2143999998569477]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,11.1935,12.1924,0,0,0,0,1
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,12.1932,"[[0.25625,0.0975],[-0.35125,0.36625],[0.4125,-0.1325],[-0.6025,0.0725],[0.28875,0.39875],[0.30125,-0.0175],[0.365,-0.27625],[-0.285,-0.27125],[0.57875,-0.31375]]",12.692,12.6935,13.1922,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,13.1929,13.6923,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,13.693,14.1921,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,14.1929,14.6921,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,14.6923,19.3588,"[0.27143139031805424,-0.32010056127221703,0.4353513797942002,-0.6891333898503275,-0.6536226905986904,-0.6399416803086997,0.563844714686623]","[0.08563420837231057,0.37687090739008416,-0.1575508652946679,0.09673541276894294,0.09641750467726848,0.0945100561272217,-0.425441417212348]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.0321000001430534,1.5661000001430523,2.1484999999999985,2.7987999999523154,3.132100000143055,3.631999999999998,4.6652999999523175]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,19.3593,20.3579,1,0,1,0,1
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,20.3584,"[[-0.16125,-0.28],[-0.0225,0.395],[0.0675,0.07375],[0.45375,0.175],[0.1925,-0.295],[-0.675,0.29875],[0.25625,0.0975],[-0.24625,0.04375],[0.4125,-0.1325]]",20.8591,20.8606,21.3589,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,21.3596,21.8589,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,21.8595,22.3589,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,22.3595,22.8589,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,22.8596,23.3589,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,23.3594,28.1257,"[-0.12489403063610852,-0.016622573666978484,0.08740645463049579,0.5085433231992517,0.45865002338634236,0.17464847404115996,0.4514477607577175]","[-0.2918871316651076,0.3603104536950421,0.04730253157156221,0.2041043030869972,0.1931017598222638,-0.28575187090739007,-0.38189897100093545]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.448399999856953,1.315099999904632,1.9654999999999987,2.6653999998569518,3.2992000000476835,4.065299999952316,4.765200000047685]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,28.1261,29.1252,2,0,2,0,1
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,29.1255,"[[-0.4075,0.11875],[0.03125,-0.41],[-0.6025,0.0725],[-0.675,0.29875],[0.16625,0.3825],[-0.285,-0.27125],[0.05875,-0.0575],[-0.485,0.34625],[-0.24625,0.04375]]",29.6255,29.6269,30.1256,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,30.1264,30.6255,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,30.6262,31.1255,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,31.1259,31.6256,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,31.6265,32.1257,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,32.1263,32.6257,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,32.6259,37.9091,"[-0.22973792680074837,0.09318361202057998,0.0918973631898971,0.059087055659494854,-0.5886927034611786,-0.6731722111786717,0.18617355589335827,-0.2621207027595884,0.5464547766604303]","[0.0575011693171188,-0.49998172942001873,-0.4932764265668849,-0.40039976028999064,0.07358293381665107,0.2584592785313377,0.3655212231057063,-0.3192966557530402,-0.4018102490645463]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.6657999999523199,1.2152999999523146,1.399000000000001,2.198999999999998,2.7650000000000006,3.265199999809269,3.9988999998569525,4.6321999998092664,5.281899999856947]","[""blk9"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[0,1,1,1,1,1]",0,37.9097,38.9091,3,0,3,0,1
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,38.9097,"[[0.28875,0.39875],[-0.45875,-0.3],[0.6375,0.27375],[-0.24625,0.04375],[-0.55125,-0.13375],[-0.16125,-0.28],[-0.285,-0.27125],[-0.09875,0.065],[-0.26625,0.235]]",39.4089,39.4101,39.9085,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,39.9091,40.4091,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,40.4097,40.909,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,40.9096,41.4089,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,41.4095,41.909,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,41.9095,42.409,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,42.4093,49.0263,"[0.3044974859681946,0.6322132249766137,-0.45320904466791395,-0.5261853952291862,-0.2834278531337699,-0.17334760874649205,-0.1676983454162769,0.6148780986903648,0.5579615879326474,0.5215921714218896]","[0.380123070626754,0.252123041393826,-0.2756774731057063,-0.13720109331150607,0.0237956033676333,-0.18887029349859683,-0.24233731875584658,-0.3560899497193639,-0.37018387511693174,-0.3944654759120674]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.9487000000476868,1.5985999999046356,2.4649000000953762,3.6654000000953673,4.148799999952324,4.548900000095365,4.965400000095364,5.548799999952315,5.882099999904632,6.615500000000004]","[""blk1"",""blk3"",""blk2"",""blk5"",""blk4"",""blk6""]","[1,0,0,0,0,1]",0,49.0268,50.0259,4,0,4,0,1
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,50.0263,"[[0.22,0.2425],[-0.01875,0.235],[0.54,0.03625],[-0.26625,0.235],[0.45375,0.175],[0.62875,-0.1825],[-0.285,-0.27125],[-0.16125,-0.28],[-0.3575,-0.05625]]",50.526,50.5273,51.0262,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,51.0268,51.5259,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,51.5266,52.0259,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,52.0267,52.526,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,52.5267,53.0258,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,53.0266,53.5258,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,53.526,60.3095,"[0.22502777128157156,0.5061023737137512,0.03972754911131899,-0.0037198900841908327,-0.2751622427502339,0.6078695042095417,0.46268051333021515,0.5243583372310571,0.5088831559869037]","[0.2687017656688494,0.03739256898971001,0.2200435570626754,0.2501680893358279,0.25361392072029937,-0.16400403414405987,0.19120892773620204,-0.36917533910196443,-0.39966528297474274]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[1.1156000001430613,2.1155000000000115,2.6319000000953707,3.3819000000953707,3.9152000000476903,4.848700000047685,5.315200000047696,6.18240000009537,6.782000000000011]","[""blk1"",""blk3"",""blk2"",""blk4"",""blk6"",""blk5""]","[1,0,0,1,0,0]",0,60.31,61.3087,5,0,5,0,1
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,61.309,"[[-0.01875,0.235],[-0.6025,0.0725],[0.4125,-0.1325],[0.4625,0.35875],[0.30125,-0.0175],[0.19375,-0.17125],[0.45375,0.175],[0.25625,0.0975],[-0.4075,0.11875]]",61.8087,61.8096,62.3092,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,62.3096,63.7359,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,63.7361,63.7363,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,655873,001,2024-02-19_15h12.59.800,corsi_blocks,2023.2.2,MacIntel,60.24096386,,,,63.7363,63.7542,3,0,3,0,1,,,,,,,,,,,,,,,,,,
