instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,31.4231,"[[-0.0225,0.395],[-0.68625,-0.225],[-0.09875,0.065],[0.03125,-0.41],[0.05875,-0.0575],[-0.4075,0.11875],[-0.675,0.29875],[0.45375,0.175],[0.54,0.03625]]",31.926,31.9269,32.4211,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,32.4216,32.9211,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,32.9213,33.4218,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,33.4226,33.9236,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,33.9243,34.4245,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,34.4247,40.4576,"[-0.05033118206521739,-0.6819548233695653,-0.16009256114130435,-0.12520805027173912,-0.010228430706521739,0.06728940217391305,0.4537491508152174]","[0.41067000679347826,-0.2550186820652174,0.04065896739130435,0.050556216032608695,-0.37027004076086956,-0.04481148097826087,-0.4242102581521739]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.4817999999523153,2.416000000000004,3.1982999999523187,3.7315999999642386,4.515899999976163,5.131199999988084,6.0311999999880825]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,40.4586,41.4548,3,0,3,0,1,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,41.4557,"[[0.19375,-0.17125],[-0.3575,-0.05625],[-0.24625,0.04375],[-0.18625,0.41125],[-0.26625,0.235],[-0.01125,-0.295],[-0.285,-0.27125],[-0.01875,0.235],[-0.68625,-0.225]]",41.9549,41.9563,42.4575,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,42.458,42.9566,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,42.9569,43.4574,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,43.458,43.9576,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,43.9585,44.437,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,44.4373,44.9369,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,44.9371,51.2405,"[0.22432489809782608,-0.34916355298913043,-0.20472571331521738,-0.16671195652173912,-0.24806385869565217,-0.03843834918478261,0.5305706521739131]","[-0.19139351222826087,-0.031283967391304346,0.06356572690217391,0.40505264945652175,0.23090183423913044,-0.2510869565217391,-0.4008873980978261]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.8679000000357675,1.6508000000119267,2.1524000000357617,2.803300000011923,3.3677000000476838,4.170100000023844,6.302400000035767]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,51.2411,52.2413,4,0,4,0,1,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,52.242,"[[-0.01125,-0.295],[-0.285,-0.27125],[-0.01875,0.235],[0.365,-0.27625],[-0.4075,0.11875],[-0.16125,-0.28],[0.30125,-0.0175],[-0.68625,-0.225],[0.6375,0.27375]]",52.7391,52.7403,53.2406,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,53.241,53.739,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,53.7397,54.2403,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,54.2409,54.7403,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,54.7409,55.2378,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,55.2385,55.7391,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,55.7397,56.2393,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,56.2395,65.3575,"[-0.036221976902173915,-0.28512652853260867,0.01318359375,0.37814198369565216,-0.41979025135869563,0.27784476902173916,0.28714334239130435,-0.16619819972826086,0.5310801630434783]","[-0.2867866847826087,-0.2320524796195652,0.25666610054347827,-0.27021908967391306,0.15709493885869566,0.03883322010869565,0.030018682065217392,-0.28307150135869563,-0.41695822010869565]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[1.382800000011926,2.4008000000119267,3.067199999988084,3.9005999999642427,4.91730000001192,5.718199999988087,6.248500000000007,6.951399999976161,9.116500000000002]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk7"",""blk6""]","[1,1,1,1,1,0,0]",0,65.3587,66.3557,5,0,5,0,1,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,66.3563,"[[-0.3575,-0.05625],[-0.16125,-0.28],[-0.35125,0.36625],[0.30125,-0.0175],[0.365,-0.27625],[0.54,0.03625],[0.16625,0.3825],[-0.01125,-0.295],[-0.24625,0.04375]]",66.8557,66.8595,67.3555,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,67.3562,67.8573,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,67.8577,68.3548,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,68.3552,68.8611,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,68.8615,69.3579,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,69.3583,69.8577,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,69.8583,70.3583,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,70.3585,79.7045,"[-0.3970915421195652,-0.1587211277173913,-0.3393087635869565,-0.26120499320652174,0.3765242866847826,0.5666610054347826,0.19143172554347826,0.45898862092391307,0.4725458559782609,0.47910580842391304]","[-0.06457625679347827,-0.2769318953804348,0.41081436820652173,0.05921790081521739,-0.29660750679347825,0.04381368885869565,0.37143342391304346,-0.4311693274456522,-0.4289444633152174,-0.40846212635869567]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[1.0813999999761563,1.7633999999761585,2.594899999976164,3.32859999996424,4.29639999997616,5.012099999964235,7.046699999988078,7.8793000000119235,8.530899999976157,9.34469999998808]","[""blk1"",""blk2"",""blk3"",""blk9"",""blk5"",""blk6"",""blk7""]","[1,1,1,0,1,1,1]",0,79.7049,80.7074,6,0,6,0,1,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,80.708,"[[0.1925,-0.295],[-0.485,0.34625],[-0.09875,0.065],[-0.26625,0.235],[-0.55125,-0.13375],[0.54,0.03625],[0.6375,0.27375],[0.0675,0.07375],[0.25625,0.0975]]",81.2045,81.2059,81.7068,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,81.7076,82.2061,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,82.2066,82.7066,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,82.7073,83.2063,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,83.207,83.7058,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,83.7062,84.2077,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,84.2082,84.7062,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,84.7065,90.8889,"[0.1587508491847826,-0.5159264605978261,-0.1272758152173913,-0.24954568614130435,-0.5187882133152174,0.5597189198369565,0.6010572350543478,0.4914741847826087]","[-0.2669709578804348,0.3264266304347826,0.07389181385869566,0.19663722826086957,-0.1490743885869565,0.020333729619565217,0.2882727581521739,-0.3949048913043478]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.8166000000238398,1.5517000000476742,2.2994999999999948,2.89820000004768,3.5668000000119093,4.616600000023837,5.231600000023832,6.1815]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6"",""blk7""]","[1,1,1,1,1,1,1]",1,90.8895,91.89,7,0,7,0,1,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,91.8907,"[[-0.01875,0.235],[-0.0225,0.395],[0.16625,0.3825],[-0.55125,-0.13375],[-0.01125,-0.295],[0.30125,-0.0175],[0.6375,0.27375],[-0.35125,0.36625],[0.22,0.2425]]",92.3901,92.3915,92.8891,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,92.8897,93.3909,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,93.3915,93.888,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,93.8886,94.3891,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,94.3898,94.8899,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,94.8906,95.3881,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,95.3887,95.8911,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,95.8918,96.3881,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,96.3883,106.157,"[-0.0576851222826087,-0.04661599864130435,-0.04189877717391304,-0.035546875,0.13705417798913044,-0.5419327445652173,-0.03150900135869565,0.3175399116847826,0.6352241847826087,-0.30636039402173915,0.5292204483695652]","[0.3021993885869565,0.24759256114130435,0.33681216032608696,0.39530825407608694,0.35860648777173915,-0.1067680027173913,-0.3182447350543478,-0.000050951086956521736,0.3046407948369565,0.35794412364130435,-0.4188943614130435]","[1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[1.3523000000119225,1.9173000000119202,2.4341000000238466,2.884700000047687,3.449300000011931,4.265500000000003,5.0483000000119205,5.835900000035764,6.581000000000003,7.6172000000476885,9.766900000035761]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6"",""blk7"",""blk8""]","[1,1,1,1,1,1,1,1]",1,106.1576,107.157,8,0,8,0,1,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,107.1577,"[[0.4125,-0.1325],[-0.24625,0.04375],[-0.0225,0.395],[0.54,0.03625],[0.19375,-0.17125],[-0.18625,0.41125],[0.6375,0.27375],[-0.4075,0.11875],[-0.55125,-0.13375]]",107.6578,107.6587,108.1576,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,108.1584,108.6572,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,108.6577,109.1564,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,109.1571,109.6555,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,109.656,110.1578,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,110.1583,110.6546,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,110.6554,111.1574,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,111.1579,111.6575,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,111.6583,112.1568,8,0,8,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,112.1571,121.8751,"[0.38625169836956524,-0.2735521399456522,-0.049375849184782605,0.5436778192934782,0.5436778192934782,0.5335470448369565,0.2263671875,-0.17133152173913044,-0.17117866847826088,0.5895550271739131,-0.3635360054347826,-0.5639818274456522,0.4259765625]","[-0.1417671535326087,0.07042289402173912,0.36203719429347825,-0.02377717391304348,-0.02377717391304348,-0.0007302989130434783,-0.15395295516304347,0.46272078804347827,0.43899456521739133,0.23403108016304347,0.14695567255434783,-0.11387143342391304,-0.3969641644021739]","[1,1,1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.6481999999880799,1.5810999999642377,2.329399999976161,3.0319999999999965,3.4153999999761595,3.9634999999999962,4.596899999976159,5.6476999999880775,6.246699999988081,7.181899999976153,7.981499999999997,8.778699999988078,9.71559999996424]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6"",""blk7"",""blk8"",""blk9""]","[1,1,1,1,1,1,1,1,1]",1,121.8756,122.874,9,0,9,0,1,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,122.8751,"[[-0.26625,0.235],[0.4125,-0.1325],[-0.675,0.29875],[0.0675,0.07375],[0.22,0.2425],[0.6375,0.27375],[0.25625,0.0975],[0.57875,-0.31375],[0.05875,-0.0575]]",123.3733,123.3747,123.8727,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,123.8734,124.3705,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,124.3712,124.8728,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,124.8734,125.3717,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,125.3721,125.8732,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,125.8739,126.3734,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,126.3741,126.876,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,126.8763,127.372,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,263687,001,2024-02-19_14h45.55.699,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,127.3725,127.873,8,0,8,0,1,,,,,,,,,,,,,,,,,,,
