instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,6.3029,space,6.2832,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,6.3067,"[[0.6375,0.27375],[-0.68625,-0.225],[0.0675,0.07375],[0.19375,-0.17125],[0.4125,-0.1325],[0.25625,0.0975],[-0.485,0.34625],[0.1925,-0.295],[-0.285,-0.27125]]",6.8087,6.8096,7.3083,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,,,,7.3085,7.8075,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,,,,7.8077,8.3068,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,,,,,,,,,,,8.307,15.1893,"[0.6472222010294596,0.022222201029459637,-0.7402777804268731,-0.6986111137602065,0.5562500423855252]","[0.2465277777777778,0.0756944285498725,-0.22291665607028538,-0.23055558734469944,-0.3819444444444444]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.866600000023844,3.8561000000238437,4.702300000071528,5.3133000000715285,6.881200000047684]","[""blk1"",""blk3"",""blk2""]","[1,0,0]",0,15.1896,16.1878,0,0,0,0,1
,,,,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,16.188,"[[-0.45875,-0.3],[-0.09875,0.065],[0.19375,-0.17125],[0.25625,0.0975],[-0.26625,0.235],[0.6375,0.27375],[-0.0225,0.395],[0.1925,-0.295],[-0.18625,0.41125]]",16.6881,16.6894,17.1912,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,,,,17.1917,17.6868,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,,,,17.6872,18.1822,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,,,,,,,,,,,18.1824,23.1414,"[-0.47361111640930176,-0.07361110051472981,0.2486111323038737,0.20972220102945963,0.5152777565850152]","[-0.3125,0.09166667196485731,-0.18263891008165148,-0.1750000317891439,-0.4020833969116211]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.6164999999999985,2.6807000000476826,3.4438000000715228,4.206800000071524,4.9583000000715245]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,23.1416,24.138,1,0,1,0,1
,,,,,,,,,,,054021,001,2023-11-06_16h09.28.651,corsi_blocks,2023.2.2,Win32,143.8641922,24.1382,"[[-0.6025,0.0725],[0.30125,-0.0175],[-0.35125,0.36625],[-0.18625,0.41125],[0.16625,0.3825],[0.57875,-0.31375],[0.05875,-0.0575],[-0.12125,-0.12625],[-0.26625,0.235]]",24.6379,24.6384,25.1381,0,0,0,0,1,,,,,,,,,,,,,,,,,,
