instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran
0.0022,2.5409,space,2.5145,,,,,,,,361423,001,2023-11-23_13h27.51.002,corsi_blocks,2023.2.2,Win32,60.20469597,,,,,,,,,,
,,,,,,,,,,,361423,001,2023-11-23_13h27.51.002,corsi_blocks,2023.2.2,Win32,60.20469597,2.5554,"[[0.03125,-0.41],[-0.4075,0.11875],[-0.16125,-0.28],[0.19375,-0.17125],[0.6375,0.27375],[0.30125,-0.0175],[0.0675,0.07375],[-0.24625,0.04375],[-0.45875,-0.3]]",3.0547,3.0584,3.5546,0,0,0,0,1
,,,,,,,,,,,361423,001,2023-11-23_13h27.51.002,corsi_blocks,2023.2.2,Win32,60.20469597,,,,3.5558,4.0458,1,0,1,0,1
,,,,,,,,,,,361423,001,2023-11-23_13h27.51.002,corsi_blocks,2023.2.2,Win32,60.20469597,,,,4.0464,4.5443,2,0,2,0,1
