instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,2.486,space,2.457,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,2.494,"[[0.1925,-0.295],[-0.35125,0.36625],[-0.09875,0.065],[0.45375,0.175],[-0.675,0.29875],[0.16625,0.3825],[0.57875,-0.31375],[0.19375,-0.17125],[-0.285,-0.27125]]",2.987,2.989,3.487,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,,,,3.488,3.987,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,,,,3.988,4.487,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,,,,,,,,,,,4.487,9.854,"[0.1765432098765432,-0.33827160493827163,-0.07901234567901234,0.5185185185185185]","[-0.20246913580246914,0.33209876543209876,0.05185185185185185,-0.42592592592592593]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.5299999999999985,3.3129999999999997,3.861999999999999,5.361999999999999]","[""blk8"",""blk2"",""blk3""]","[0,1,1]",0,9.854,10.853,0,0,0,0,1
,,,,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,10.855,"[[0.54,0.03625],[0.0675,0.07375],[0.25625,0.0975],[0.62875,-0.1825],[0.1925,-0.295],[-0.12125,-0.12625],[0.19375,-0.17125],[-0.0225,0.395],[-0.18625,0.41125]]",11.353,11.356,11.853,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,,,,11.855,12.353,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,,,,12.355,12.853,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,,,,,,,,,,,12.854,16.904,"[0.5024691358024691,0.1,0.25925925925925924,0.40617283950617283,0.4074074074074074,0.44320987654320987]","[0.012345679012345678,0.05925925925925926,0.07407407407407407,-0.3691358024691358,-0.3691358024691358,-0.3950617283950617]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.7810000000000024,1.564,1.9460000000000015,2.9300000000000033,3.3640000000000008,4.047000000000001]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,16.904,17.903,1,0,1,0,1
,,,,,,,,,,,801439,001,2023-10-31_23h53.23.325,corsi_blocks,2023.2.2,MacIntel,59.73715651,17.904,"[[-0.485,0.34625],[-0.6025,0.0725],[-0.55125,-0.13375],[-0.675,0.29875],[0.1925,-0.295],[0.19375,-0.17125],[0.22,0.2425],[0.57875,-0.31375],[-0.3575,-0.05625]]",18.403,18.406,18.904,0,0,0,0,1,,,,,,,,,,,,,,,,,,
