instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
1E-04,3.5525,space,3.5429,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,3.5581,"[[0.19375,-0.17125],[-0.12125,-0.12625],[0.28875,0.39875],[0.0675,0.07375],[-0.4075,0.11875],[-0.285,-0.27125],[-0.45875,-0.3],[0.365,-0.27625],[-0.01125,-0.295]]",4.0466,4.048,4.5516,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,4.5522,5.0513,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,5.0517,5.5465,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,5.547,13.6967,"[0.17037038449887876,-0.09814813401963976,0.2574074356644242,0.4990741588451244]","[-0.1611111252396195,-0.1212962821677879,0.37962962962962965,-0.3888888888888889]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[5.765200000047684,6.2015,6.902100000023842,8.147700000047685]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,13.6972,14.7006,0,0,0,0,1
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,14.7012,"[[0.4625,0.35875],[0.45375,0.175],[-0.675,0.29875],[0.05875,-0.0575],[-0.55125,-0.13375],[-0.485,0.34625],[-0.16125,-0.28],[-0.4075,0.11875],[0.365,-0.27625]]",15.1965,15.1975,15.6967,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,15.6977,16.2005,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,16.2008,16.6972,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,16.6977,17.1967,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,17.1968,21.18,"[0.4722222222222222,0.4611111393681279,-0.6583333368654605,0.05370373196072049,0.5231481481481481]","[0.35277777247958714,0.18425923806649666,0.2675925890604655,-0.07592593299018012,-0.4212962962962963]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.3816999999880792,1.8538999999761572,2.6158000000119195,3.2371999999880785,3.982199999988076]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,21.1802,22.1832,1,0,1,0,1
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,22.1836,"[[-0.485,0.34625],[-0.4075,0.11875],[0.16625,0.3825],[0.22,0.2425],[-0.01875,0.235],[0.1925,-0.295],[0.4625,0.35875],[-0.26625,0.235],[0.62875,-0.1825]]",22.6791,22.6799,23.1839,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,23.1842,23.6794,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,23.6798,24.1793,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,24.1795,24.684,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,24.6845,25.1824,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,25.1825,28.9624,"[-0.5166666596024124,-0.4064814602887189,0.1814814673529731,0.21666668079517507,0.032407407407407406,-0.022222236350730614,0.5231481481481481]","[0.34907406347769276,0.11666665253815828,0.3768518500857883,0.24537037037037038,0.24814814108389396,0.23981481128268772,-0.40185186598036027]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.646300000011923,1.118399999976159,1.7630000000000017,2.114099999964239,2.513300000011924,2.9460999999642397,3.779599999964237]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,28.9626,29.9621,2,0,2,0,1
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,29.9625,"[[0.54,0.03625],[-0.01875,0.235],[0.57875,-0.31375],[0.1925,-0.295],[-0.18625,0.41125],[-0.45875,-0.3],[-0.35125,0.36625],[-0.01125,-0.295],[-0.485,0.34625]]",30.4621,30.4627,30.9622,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,30.9626,31.4506,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,31.4511,31.95,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,31.9504,32.4466,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,32.4471,32.9462,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,32.9471,33.446,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,33.4461,38.1626,"[0.5388888606318721,-0.045370384498878764,0.5574073791503906,0.21296296296296297,-0.17222220809371383,-0.4870370229085286,0.5203703421133535]","[0.01666665960241247,0.2361111111111111,-0.30185183772334345,-0.3111110969826027,0.3972222186900951,-0.28796294883445456,-0.40185186598036027]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.6156000000238464,1.1856000000238467,1.9203000000119204,2.500100000023842,3.1156000000238464,3.882699999988084,4.715500000000006]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,38.1633,39.1621,3,0,3,0,1
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,39.1625,"[[-0.45875,-0.3],[0.1925,-0.295],[-0.12125,-0.12625],[0.03125,-0.41],[0.16625,0.3825],[-0.0225,0.395],[-0.18625,0.41125],[-0.68625,-0.225],[-0.285,-0.27125]]",39.6628,39.6641,40.1664,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,40.1667,40.663,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,40.6633,41.1654,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,41.1656,41.6667,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,41.6671,42.1619,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,42.1621,42.6505,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,064463,001,2024-02-15_15h23.48.178,corsi_blocks,2023.2.2,Win32,60.24096386,,,,42.6509,43.146,6,0,6,0,1,,,,,,,,,,,,,,,,,,
