instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0005,16.5128,space,16.4985,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,16.5259,"[[-0.12125,-0.12625],[0.03125,-0.41],[0.30125,-0.0175],[-0.675,0.29875],[0.45375,0.175],[-0.01875,0.235],[0.28875,0.39875],[-0.01125,-0.295],[-0.3575,-0.05625]]",17.02,17.0208,17.5232,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,17.5234,18.0222,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,18.0226,18.5214,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,18.5218,26.6041,"[0.03239596896701389,0.30087042914496526,-0.09693901909722222,0.5034217664930556]","[-0.3927880859375,-0.00926181369357639,-0.10432386610243055,-0.39858757866753475]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.2819000000953693,3.4819000000953686,6.614900000095368,8.0805]","[""blk2"",""blk3"",""blk1""]","[0,0,0]",0,26.605,27.6024,0,0,0,0,1
,,,,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,27.603,"[[0.62875,-0.1825],[0.30125,-0.0175],[-0.45875,-0.3],[0.05875,-0.0575],[-0.09875,0.065],[0.54,0.03625],[-0.485,0.34625],[-0.16125,-0.28],[-0.0225,0.395]]",28.1048,28.1061,28.6025,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,28.6029,29.1031,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,29.1037,29.6041,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,29.6042,32.9217,"[0.6206648763020833,0.31136033799913193,-0.4311930338541667,0.4561162651909722]","[-0.18006639268663194,-0.035409037272135416,-0.26668362087673614,-0.38526529947916666]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.5506000001430493,1.2666000001430504,2.316900000095366,3.3166000001430547]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,32.9223,33.9224,1,0,1,0,1
,,,,,,,,,,,131234,001,2024-01-09_19h47.42.385,corsi_blocks,2023.2.2,MacIntel,59.88023952,33.9227,"[[0.19375,-0.17125],[-0.24625,0.04375],[0.6375,0.27375],[-0.55125,-0.13375],[-0.01125,-0.295],[-0.4075,0.11875],[-0.0225,0.395],[-0.45875,-0.3],[-0.12125,-0.12625]]",34.4214,34.423,34.9215,0,0,0,0,1,,,,,,,,,,,,,,,,,,
