instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,10.757,,-0.157777778,-0.291111111,1,0,0,10.754,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,10.765,"[[0.57875,-0.31375],[-0.01875,0.235],[0.62875,-0.1825],[-0.4075,0.11875],[0.28875,0.39875],[-0.24625,0.04375],[0.1925,-0.295],[0.25625,0.0975],[-0.3575,-0.05625]]",11.258,11.26,11.758,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,11.759,12.258,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,12.259,12.757,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,,,,,,,,12.757,18.358,"[0.5566666666666666,-0.016666666666666666,0.5866666666666667,0.5011111111111111]","[-0.3422222222222222,0.19555555555555557,-0.18333333333333332,-0.41555555555555557]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.865000000000002,3.4480000000000004,4.214000000000002,5.597000000000001]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,18.358,19.358,0,0,0,0,1
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,19.358,"[[0.16625,0.3825],[0.03125,-0.41],[-0.485,0.34625],[0.0675,0.07375],[-0.01125,-0.295],[0.19375,-0.17125],[0.54,0.03625],[-0.0225,0.395],[-0.45875,-0.3]]",19.858,19.86,20.357,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,20.358,20.858,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,20.859,21.358,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,21.358,21.858,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,,,,,,,,21.858,26.723,"[0.21,0.06666666666666667,-0.47333333333333333,0.03777777777777778,0.4888888888888889,0.4955555555555556]","[0.36444444444444446,-0.37555555555555553,0.32,0.06555555555555556,-0.37222222222222223,-0.39444444444444443]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.532,1.3320000000000007,2.099,2.7820000000000036,3.9990000000000023,4.863999999999997]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,26.724,27.724,1,0,1,0,1
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,27.724,"[[-0.01875,0.235],[0.25625,0.0975],[-0.35125,0.36625],[-0.12125,-0.12625],[0.19375,-0.17125],[-0.285,-0.27125],[0.54,0.03625],[-0.26625,0.235],[0.4125,-0.1325]]",28.224,28.226,28.725,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,28.725,29.224,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,29.225,29.725,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,29.725,30.224,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,30.224,30.724,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,,,,,,,,30.725,35.41,"[0.03,0.24222222222222223,-0.3055555555555556,-0.10555555555555556,0.17222222222222222,0.43444444444444447]","[0.21444444444444444,0.11333333333333333,0.35,-0.15333333333333332,-0.1711111111111111,-0.39222222222222225]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.8810000000000002,1.7310000000000016,2.497,3.1629999999999967,3.814,4.680999999999997]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,35.411,36.408,2,0,2,0,1
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,36.411,"[[-0.55125,-0.13375],[-0.35125,0.36625],[0.25625,0.0975],[0.16625,0.3825],[-0.485,0.34625],[-0.12125,-0.12625],[-0.18625,0.41125],[-0.285,-0.27125],[0.1925,-0.295]]",36.908,36.91,37.408,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,37.408,37.908,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,37.908,38.407,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,38.408,38.907,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,38.908,39.407,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,39.408,39.908,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,,,,,,,,39.909,44.958,"[-0.5122222222222222,-0.33666666666666667,0.2922222222222222,0.18888888888888888,-0.4955555555555556,-0.08222222222222222,0.5311111111111111]","[-0.13333333333333333,0.4011111111111111,0.10555555555555556,0.36666666666666664,0.3411111111111111,-0.16555555555555557,-0.4211111111111111]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.9309999999999974,1.564,2.314,2.914999999999999,3.580999999999996,4.213999999999999,5.048000000000002]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,44.959,45.956,3,0,3,0,1
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,45.957,"[[0.0675,0.07375],[-0.55125,-0.13375],[-0.26625,0.235],[-0.45875,-0.3],[0.45375,0.175],[-0.6025,0.0725],[0.22,0.2425],[0.05875,-0.0575],[0.4125,-0.1325]]",46.457,46.458,46.957,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,46.957,47.457,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,47.458,47.958,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,47.958,48.457,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,48.458,48.958,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,48.958,49.457,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,575222,001,2024-02-15_10h02.32.903,corsi_blocks,2023.2.2,MacIntel,59.3824228,,,,49.458,49.957,6,0,6,0,1,,,,,,,,,,,,,,,,,,
