instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,1.2713,space,1.252,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,1.2762,"[[0.0675,0.07375],[-0.675,0.29875],[-0.68625,-0.225],[0.16625,0.3825],[0.6375,0.27375],[-0.01875,0.235],[0.05875,-0.0575],[-0.4075,0.11875],[-0.3575,-0.05625]]",1.771,1.772,2.2716,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,,,,2.2719,2.7727,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,,,,2.7732,3.2714,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,3.2718,9.3292,"[0.03703706529405382,-0.6777777777777778,-0.6851851781209309,0.434259287516276]","[0.0800925784640842,0.295370356241862,-0.21898150973849825,-0.39861111111111114]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[3.5915,4.372699999999254,4.9725,6.056099999999628]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,9.3298,10.3287,0,0,0,0,1
,,,,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,10.3289,"[[-0.55125,-0.13375],[-0.26625,0.235],[-0.285,-0.27125],[-0.01875,0.235],[-0.09875,0.065],[-0.45875,-0.3],[-0.6025,0.0725],[0.22,0.2425],[0.4625,0.35875]]",10.8294,10.8308,11.3288,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,,,,11.329,11.8222,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,,,,11.8225,12.3221,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,,,,12.3225,12.8223,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,606766,001,2024-02-22_10h37.18.526,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,12.8224,16.8893,"[-0.5546296225653754,-0.2833333333333333,-0.30231480068630645,-0.015277777777777777,0.48796301947699655]","[-0.11342595418294271,0.245370356241862,-0.2722222222222222,0.2435185114542643,-0.40694444444444444]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.5390000000000033,2.1225000000000005,2.6724000000003745,3.1987999999998156,4.065600000000559]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,16.8895,17.8893,1,0,1,0,1
