instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0153,5.9665,,0.173148176,-0.242592621,1,0,0,5.9487,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,5.9726,"[[-0.285,-0.27125],[0.16625,0.3825],[-0.24625,0.04375],[0.6375,0.27375],[0.30125,-0.0175],[-0.12125,-0.12625],[-0.01875,0.235],[0.45375,0.175],[-0.3575,-0.05625]]",6.4651,6.4662,6.9655,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,,,,6.9659,7.4656,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,,,,7.4659,7.9693,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,,,,,,,,,,,7.9701,11.6504,"[-0.26666666666666666,0.14259262084960939,-0.23981480068630642,0.4759259541829427]","[-0.27037039862738715,0.36666666666666664,0.07314813401963975,-0.39907413058810765]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2288000000715247,1.9952000000476833,2.645400000095366,3.6789999999999985]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,11.6531,12.6506,0,0,0,0,1
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,12.6509,"[[-0.45875,-0.3],[0.19375,-0.17125],[0.45375,0.175],[-0.12125,-0.12625],[-0.6025,0.0725],[-0.55125,-0.13375],[-0.01125,-0.295],[0.30125,-0.0175],[-0.01875,0.235]]",13.1503,13.1508,13.6517,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,,,,13.652,14.1511,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,,,,14.1516,14.6509,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,,,,14.6512,15.1512,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,,,,,,,,,,,15.1512,18.7687,"[-0.4722222222222222,0.19814817640516494,0.4425926208496094,-0.14351849026150174,0.49537039862738713]","[-0.33055555555555555,-0.17314817640516494,0.1425925784640842,-0.129629643758138,-0.4]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8497000000476831,1.5328999999761592,2.183100000023842,2.8166000000238434,3.616799999952317]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,18.7717,19.7691,1,0,1,0,1
,,,,,,,,,555408,001,2024-02-22_20h39.16.273,corsi_blocks,2023.2.2,Win32,58.47953216,19.7693,"[[0.03125,-0.41],[-0.01125,-0.295],[-0.01875,0.235],[-0.485,0.34625],[0.0675,0.07375],[-0.24625,0.04375],[0.30125,-0.0175],[0.365,-0.27625],[0.45375,0.175]]",20.2687,20.2695,20.7691,0,0,0,0,1,,,,,,,,,,,,,,,,,,
