instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
9.99999E-05,1.1453,,-0.153703647,-0.325,1,0,0,1.1432,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,1.1528,"[[0.45375,0.175],[0.4125,-0.1325],[-0.35125,0.36625],[0.28875,0.39875],[-0.24625,0.04375],[-0.675,0.29875],[-0.68625,-0.225],[-0.0225,0.395],[0.6375,0.27375]]",1.6449,1.6464,2.1448,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,,,,2.1451,2.6446,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,,,,2.645,3.1445,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,,,,,,,,,,,3.145,9.1942,"[0.4527777777777778,-0.2638888888888889,-0.375,-0.2592592451307509,-0.6787036895751953,0.5425927056206598]","[-0.1259259541829427,0.36296295589870875,0.37222222222222223,0.07592591179741753,0.2972222222222222,-0.4148148430718316]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[2.5325000000000006,2.9482000000476862,3.3647000000476854,3.697799999952318,4.064599999904635,6.04789999985695]","[""blk2"",""blk3"",""blk5"",""blk6""]","[0,0,0,0]",0,9.1946,10.1938,0,0,0,0,1
,,,,,,,,,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,10.1942,"[[0.0675,0.07375],[0.16625,0.3825],[-0.18625,0.41125],[0.62875,-0.1825],[-0.01125,-0.295],[0.25625,0.0975],[-0.6025,0.0725],[-0.68625,-0.225],[-0.09875,0.065]]",10.6934,10.6953,11.1935,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,,,,11.1939,11.6934,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,,,,11.6939,12.193,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,,,,,,,,,,,12.1932,15.893,"[0.058333333333333334,0.15092595418294272,-0.1787036895751953,0.4907407972547743,0.4759259541829427]","[0.06296293470594617,0.3518518447875977,0.4009259223937988,-0.34907413058810766,-0.40925928751627605]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8494000000953683,1.2493000001907362,1.632400000095366,3.0159000000953675,3.6990000000000016]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,15.8933,16.8928,1,0,1,0,1
,,,,,,,,,300449,001,2024-02-26_11h06.25.200,corsi_blocks,2023.2.2,Win32,58.82352941,16.8933,"[[-0.35125,0.36625],[0.62875,-0.1825],[0.22,0.2425],[-0.4075,0.11875],[0.0675,0.07375],[0.4125,-0.1325],[-0.285,-0.27125],[-0.16125,-0.28],[0.28875,0.39875]]",17.3925,17.3934,17.8926,0,0,0,0,1,,,,,,,,,,,,,,,,,,
