instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,12.9606,,0.283333333,0.117592593,1,0,0,12.9583,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,12.9669,"[[0.0675,0.07375],[-0.68625,-0.225],[0.62875,-0.1825],[-0.01125,-0.295],[-0.3575,-0.05625],[-0.01875,0.235],[0.1925,-0.295],[0.22,0.2425],[-0.6025,0.0725]]",13.4674,13.4681,13.9673,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,,,,13.9676,14.4674,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,,,,14.4676,14.9672,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,,,,,,,,,,,14.9675,17.0855,"[0.08055555555555556,-0.6722222222222223,0.6342592592592593,0.5370370370370371]","[0.07962962962962963,-0.21296296296296297,-0.17962962962962964,-0.39444444444444443]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.35990000000595757,0.9081999999880779,1.547099999994039,2.11640000000596]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,17.0859,18.0856,0,0,0,0,1
,,,,,,,,,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,18.0858,"[[0.16625,0.3825],[0.62875,-0.1825],[0.22,0.2425],[-0.12125,-0.12625],[-0.485,0.34625],[0.45375,0.175],[0.4125,-0.1325],[-0.0225,0.395],[0.0675,0.07375]]",18.5851,18.5855,19.0852,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,,,,19.0853,19.5852,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,,,,19.5855,20.0853,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,,,,20.0856,20.585,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,154048,001,2023-10-25_11h48.34.303,corsi_blocks,2023.2.2,Win32,143.9677512,,,,,,,,,,,20.5851,66.3971,"[0.1787037037037037,0.6537037037037037,0.2462962962962963,-0.1111111111111111,0.46111111111111114]","[0.3907407407407407,-0.19444444444444445,0.22037037037037038,-0.1287037037037037,-0.38425925925925924]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.18040000000596024,0.7982000000178786,1.2149999999999999,1.6664000000059573,45.81120000001788]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,66.3973,67.3968,1,0,1,0,1
