instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.001,5.536,space,5.511,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,5.544,"[[0.16625,0.3825],[0.54,0.03625],[0.03125,-0.41],[-0.6025,0.0725],[-0.285,-0.27125],[-0.12125,-0.12625],[-0.4075,0.11875],[0.365,-0.27625],[0.6375,0.27375]]",6.038,6.041,6.539,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,6.539,7.04,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,7.041,7.541,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,7.541,11.25,"[0.14074074074074075,0.5805555555555556,0.04259259259259259,0.462037037037037]","[0.4027777777777778,0.02962962962962963,-0.412962962962963,-0.4185185185185185]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2509999999999994,1.9019999999999992,2.619999999999999,3.705]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,11.25,12.252,0,0,0,0,1
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,12.253,"[[-0.12125,-0.12625],[0.57875,-0.31375],[0.0675,0.07375],[-0.01125,-0.295],[0.05875,-0.0575],[0.22,0.2425],[0.62875,-0.1825],[0.28875,0.39875],[-0.24625,0.04375]]",12.754,12.755,13.255,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,13.255,13.756,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,13.756,14.257,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,14.257,14.758,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,14.759,18.2,"[-0.12129629629629629,0.5777777777777777,0.13703703703703704,0.09074074074074075,-0.02962962962962963,0.4324074074074074]","[-0.13703703703703704,-0.2953703703703704,0.06296296296296296,0.075,-0.3314814814814815,-0.40185185185185185]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.4980000000000011,1.2149999999999999,1.8170000000000002,2.0340000000000025,2.5519999999999996,3.4380000000000024]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,18.2,19.201,1,0,1,0,1
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,19.202,"[[-0.01875,0.235],[0.03125,-0.41],[-0.26625,0.235],[0.45375,0.175],[0.1925,-0.295],[-0.45875,-0.3],[-0.55125,-0.13375],[-0.3575,-0.05625],[0.28875,0.39875]]",19.703,19.704,20.204,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,20.204,20.705,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,20.705,21.205,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,21.206,21.707,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,21.708,22.208,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,22.208,31.863,"[-0.004629629629629629,0.014814814814814815,-0.2564814814814815,0.44722222222222224,0.20277777777777778,-0.3685185185185185,-0.36666666666666664,0.49444444444444446]","[0.22314814814814815,-0.4444444444444444,0.2851851851851852,0.17314814814814813,-0.29814814814814816,-0.10648148148148148,-0.053703703703703705,-0.4111111111111111]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.21699999999999875,0.950999999999997,1.5879999999999974,2.372,3.0229999999999997,8.301999999999992,8.735999999999997,9.654999999999994]","[""blk1"",""blk2"",""blk4"",""blk5"",""blk8""]","[1,1,1,1,1,0]",0,31.863,32.865,2,0,2,0,1
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,32.865,"[[0.365,-0.27625],[-0.26625,0.235],[-0.35125,0.36625],[-0.675,0.29875],[-0.12125,-0.12625],[0.0675,0.07375],[0.03125,-0.41],[-0.285,-0.27125],[0.4625,0.35875]]",33.366,33.367,33.868,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,33.868,34.369,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,34.369,34.87,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,34.87,35.371,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,35.372,35.873,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,35.873,40.033,"[0.38796296296296295,-0.2851851851851852,-0.3537037037037037,-0.6305555555555555,-0.12222222222222222,0.5222222222222223]","[-0.26944444444444443,0.25555555555555554,0.39537037037037037,0.26666666666666666,-0.12129629629629629,-0.42407407407407405]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.117999999999995,2.303999999999995,2.5549999999999997,3.0219999999999985,3.522999999999996,4.158999999999999]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,40.034,41.034,3,0,3,0,1
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,41.036,"[[-0.18625,0.41125],[0.57875,-0.31375],[-0.01875,0.235],[-0.3575,-0.05625],[0.30125,-0.0175],[0.4125,-0.1325],[0.25625,0.0975],[-0.0225,0.395],[0.45375,0.175]]",41.535,41.537,42.037,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,42.037,42.537,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,42.538,43.039,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,43.04,43.54,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,43.541,44.041,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,44.042,44.543,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,44.543,50.223,"[-0.17592592592592593,0.600925925925926,-0.005555555555555556,0.4203703703703704,-0.30925925925925923,0.29907407407407405,0.5157407407407407,0.49722222222222223]","[0.41944444444444445,-0.34444444444444444,0.20277777777777778,-0.12685185185185185,-0.05648148148148148,-0.03981481481481482,-0.42777777777777776,-0.3990740740740741]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.8840000000000003,1.7360000000000042,2.3030000000000044,3.0390000000000015,3.689,4.157000000000004,4.7080000000000055,5.678000000000004]","[""blk1"",""blk2"",""blk3"",""blk6"",""blk4"",""blk5""]","[1,1,1,0,0,0]",0,50.224,51.224,4,0,4,0,1
,,,,,,,,,,,016494,001,2024-02-08_17h56.33.953,corsi_blocks,2023.2.2,Win32,60.0240096,51.225,"[[-0.55125,-0.13375],[0.22,0.2425],[0.05875,-0.0575],[0.57875,-0.31375],[-0.285,-0.27125],[0.4625,0.35875],[0.45375,0.175],[-0.485,0.34625],[-0.18625,0.41125]]",51.725,51.727,52.226,0,0,0,0,1,,,,,,,,,,,,,,,,,,
