instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0004,7.4196,,-0.006481453,-0.162037037,1,0,0,7.4164,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,7.4238,"[[0.45375,0.175],[0.4125,-0.1325],[-0.18625,0.41125],[0.6375,0.27375],[0.30125,-0.0175],[-0.12125,-0.12625],[0.19375,-0.17125],[-0.09875,0.065],[-0.01875,0.235]]",7.9266,7.9277,8.4271,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,8.4277,8.9272,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,8.9275,9.4266,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,,,,,,,,9.427,13.2619,"[0.46203712180808737,0.4287037319607205,-0.16944440205891928,0.5166666949236834]","[0.19351849732575593,-0.1185185467755353,0.3944444391462538,-0.39351851851851855]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.0995999999046333,1.8825000000000003,2.6659000000953696,3.833200000047686]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,13.2629,14.2611,0,0,0,0,1
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,14.2616,"[[-0.01125,-0.295],[-0.35125,0.36625],[0.0675,0.07375],[-0.12125,-0.12625],[0.45375,0.175],[0.62875,-0.1825],[0.16625,0.3825],[0.365,-0.27625],[-0.0225,0.395]]",14.7611,14.762,15.2611,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,15.2616,15.7621,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,15.7624,16.2615,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,16.2618,16.762,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,,,,,,,,16.7621,19.8983,"[-0.018518518518518517,-0.3351851922494394,0.04814819053367332,-0.1277777353922526,0.5138888888888888]","[-0.30277782016330296,0.32685184478759766,0.043518525582772714,-0.13703706529405382,-0.40648149560998986]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.41790000009536854,1.1679000000953685,1.8825000000000003,2.3829000000953684,3.135200000047682]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,19.8989,20.8957,1,0,1,0,1
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,20.8961,"[[0.16625,0.3825],[0.4125,-0.1325],[-0.01875,0.235],[0.22,0.2425],[0.6375,0.27375],[0.4625,0.35875],[0.03125,-0.41],[0.1925,-0.295],[-0.45875,-0.3]]",21.3959,21.397,21.8985,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,21.8988,22.3969,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,22.3977,22.8965,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,22.8968,23.3988,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,23.3991,23.8967,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,,,,,,,,23.8969,27.8001,"[0.19814816227665655,0.4222222787362558,-0.010185171056676793,0.2037037037037037,0.6129629347059462,0.5305555838125723]","[0.37037037037037035,-0.17314819053367334,0.2074074038752803,0.21851852205064562,0.2787037072358308,-0.3787037178322121]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.3990000000000009,1.166200000047688,1.8997999999523145,2.3331000001430553,3.068900000095365,3.902700000047684]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,27.8009,28.7972,2,0,2,0,1
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,28.7975,"[[0.62875,-0.1825],[0.05875,-0.0575],[0.16625,0.3825],[-0.68625,-0.225],[-0.26625,0.235],[0.22,0.2425],[0.03125,-0.41],[-0.0225,0.395],[-0.16125,-0.28]]",29.2978,29.2989,29.7997,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,29.7999,30.2978,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,30.2982,30.7999,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,30.8002,31.2979,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,31.2982,31.7977,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,31.7981,32.2984,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,,,,,,,,32.2986,40.1524,"[0.17500001412850838,0.08796296296296297,-0.6916666560702853,-0.27685186598036027,0.23888891714590568,0.6518519366229022,0.5212963245533131]","[0.3416666631345396,-0.06944444444444445,-0.19537035624186197,0.24907407054194697,0.2527777707135236,-0.14166669492368344,-0.4037036895751953]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.4492999999523164,2.166299999952315,2.8161000001430523,3.3497999999523174,3.966100000143051,6.950600000143048,7.8527999999523175]","[""blk3"",""blk2"",""blk4"",""blk5"",""blk6"",""blk1""]","[0,1,0,0,0,0]",0,40.153,41.15,3,0,3,0,1
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,41.1502,"[[-0.68625,-0.225],[-0.16125,-0.28],[-0.26625,0.235],[0.6375,0.27375],[0.4125,-0.1325],[-0.24625,0.04375],[-0.6025,0.0725],[-0.45875,-0.3],[-0.35125,0.36625]]",41.6498,41.6507,42.1507,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,827900,001,2023-12-22_10h07.06.492,corsi_blocks,2023.2.2,Win32,61.72839506,,,,42.1513,42.6506,1,0,1,0,1,,,,,,,,,,,,,,,,,,
