instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0008,0.175,,-0.190765242,-0.29634056,1,0,0,0.1644,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,0.188,"[[0.03125,-0.41],[-0.68625,-0.225],[-0.0225,0.395],[-0.18625,0.41125],[0.62875,-0.1825],[-0.01125,-0.295],[0.4625,0.35875],[-0.4075,0.11875],[0.57875,-0.31375]]",0.6869,0.6921,1.1779,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,1.179,1.6773,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,1.6779,2.1789,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,,,,,,,,2.1799,6.4726,"[0.032395347647351934,-0.6602357590660147,-0.032423084580545276,0.4666786975904043]","[-0.3917161945873078,-0.21670657355584425,0.3824008689654444,-0.37967864364589266]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.9467999999821188,1.7960000000000012,2.6950000000000003,4.288]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,6.4751,7.4697,0,0,0,0,1
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,7.471,"[[-0.45875,-0.3],[-0.16125,-0.28],[-0.09875,0.065],[0.16625,0.3825],[0.0675,0.07375],[0.365,-0.27625],[0.03125,-0.41],[0.4125,-0.1325],[0.30125,-0.0175]]",7.9691,7.9708,8.4693,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,8.4698,8.9702,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,8.972,9.4698,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,9.4707,9.9707,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,,,,,,,,9.9713,14.6364,"[-0.4685584135642084,-0.16298590379858344,-0.11205707106883542,0.14999445261336133,0.45093704953552105]","[-0.2981924695686219,-0.2796730267431307,0.05275293580491885,0.3629553497244937,-0.38523451125160163]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8450999999940372,1.6620999999940373,2.478199999988078,3.294199999988077,4.660899999976156]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,14.6383,15.635,1,0,1,0,1
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,15.6359,"[[0.365,-0.27625],[-0.35125,0.36625],[0.62875,-0.1825],[0.45375,0.175],[0.25625,0.0975],[-0.09875,0.065],[0.30125,-0.0175],[0.22,0.2425],[-0.6025,0.0725]]",16.1352,16.14,16.6358,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,16.6365,17.1351,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,17.136,17.635,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,17.6359,18.1351,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,444241,001,2023-11-14_15h11.10.134,corsi_blocks,2023.2.2,Win32,59.83008257,,,,18.1358,18.6347,4,0,4,0,1,,,,,,,,,,,,,,,,,,
