instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0037,5.1694,space,5.1433,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,5.1758,"[[-0.3575,-0.05625],[0.57875,-0.31375],[-0.01875,0.235],[-0.01125,-0.295],[0.45375,0.175],[-0.675,0.29875],[0.54,0.03625],[0.4625,0.35875],[-0.24625,0.04375]]",5.6686,5.6707,6.1704,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,6.1715,6.6668,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,6.6675,7.1686,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,7.17,13.1357,"[-0.3455989583333333,0.53546875,-0.024505208333333334,0.5211935763888889,0.47315104166666666]","[-0.06901475694444445,-0.3117404513888889,0.21852430555555555,-0.43024305555555553,-0.3965017361111111]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.797600000000557,2.713900000000372,3.6777000000001863,5.045999999999999,5.9625]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,13.1403,14.1358,0,0,0,0,1
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,14.1369,"[[0.30125,-0.0175],[-0.485,0.34625],[0.19375,-0.17125],[0.28875,0.39875],[0.57875,-0.31375],[0.62875,-0.1825],[0.05875,-0.0575],[0.0675,0.07375],[-0.01875,0.235]]",14.6333,14.6357,15.1358,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,15.1365,15.6368,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,15.6378,16.1361,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,16.1369,16.6369,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,16.6372,21.7026,"[0.27953125,-0.49342447916666665,0.19420138888888888,0.27773003472222224,0.28991319444444447,0.5031814236111111]","[-0.01970486111111111,0.33114149305555557,-0.1878689236111111,0.33069444444444446,0.37323350694444446,-0.4124305555555556]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.043099999999626,1.8098999999994376,2.4597999999998095,3.1287000000001868,3.7427999999998107,5.061499999999995]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,21.7056,22.7007,1,0,1,0,1
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,22.7013,"[[-0.26625,0.235],[-0.45875,-0.3],[0.03125,-0.41],[-0.18625,0.41125],[-0.6025,0.0725],[-0.285,-0.27125],[0.30125,-0.0175],[0.4125,-0.1325],[0.16625,0.3825]]",23.2036,23.2056,23.7025,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,23.7031,24.2004,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,24.201,24.7043,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,24.7048,25.202,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,25.2026,25.7032,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,25.7034,31.1172,"[-0.2295529513888889,-0.2306640625,-0.4572222222222222,0.0626171875,-0.1937282986111111,-0.6462717013888889,0.5272569444444445]","[0.1762717013888889,0.1905859375,-0.32825086805555553,-0.4143532986111111,0.4237196180555556,0.06768663194444445,-0.4102777777777778]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.7639000000003762,1.2167999999998145,2.149299999999819,2.8952000000001874,3.799700000000186,4.547400000000373,5.412700000000193]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,31.1222,32.1189,2,0,2,0,1
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,32.1193,"[[0.4625,0.35875],[0.54,0.03625],[0.19375,-0.17125],[-0.35125,0.36625],[-0.3575,-0.05625],[0.22,0.2425],[0.03125,-0.41],[0.4125,-0.1325],[-0.4075,0.11875]]",32.6168,32.619,33.1168,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,33.1174,33.6185,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,33.6189,34.1198,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,34.1207,34.6196,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,34.6203,35.1196,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,35.1201,35.6191,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,35.6193,42.3854,"[0.49875,0.5683550347222223,0.22223524305555556,-0.33988715277777776,-0.37457899305555553,0.23614149305555557,0.45393663194444445,0.4712543402777778]","[0.3368315972222222,0.021671006944444446,-0.15193142361111112,0.3703559027777778,-0.05699652777777778,0.22350260416666667,-0.43427083333333333,-0.3922699652777778]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[1.3309000000003763,2.1494000000003766,2.883499999999998,3.7467999999998156,4.6325,5.448400000000376,6.230299999999815,6.764499999999998]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,42.3892,43.3836,3,0,3,0,1
,,,,,,,,,,,236658,001,2023-12-11_15h43.40.006,corsi_blocks,2023.2.2,MacIntel,60.0024001,43.3842,"[[-0.18625,0.41125],[-0.35125,0.36625],[-0.4075,0.11875],[-0.12125,-0.12625],[-0.26625,0.235],[0.19375,-0.17125],[0.16625,0.3825],[0.4125,-0.1325],[0.365,-0.27625]]",43.8852,43.8867,44.3861,0,0,0,0,1,,,,,,,,,,,,,,,,,,
