instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran
0.0002,2.1758,space,2.1629,,,,,,,,861319,001,2023-11-23_16h07.42.321,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,,,,,,,
,,,,,,,,,,,861319,001,2023-11-23_16h07.42.321,corsi_blocks,2023.2.2,MacIntel,60.0024001,2.1807,"[[-0.0225,0.395],[-0.6025,0.0725],[-0.26625,0.235],[0.30125,-0.0175],[0.1925,-0.295],[0.03125,-0.41],[0.0675,0.07375],[-0.68625,-0.225],[-0.12125,-0.12625]]",2.6753,2.677,3.1774,0,0,0,0,1
,,,,,,,,,,,861319,001,2023-11-23_16h07.42.321,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,3.1785,3.6739,1,0,1,0,1
,,,,,,,,,,,861319,001,2023-11-23_16h07.42.321,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,3.675,4.1759,2,0,2,0,1
