instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0001,22.9857,space,22.9781,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,22.9911,"[[0.05875,-0.0575],[-0.16125,-0.28],[0.45375,0.175],[0.19375,-0.17125],[-0.09875,0.065],[-0.6025,0.0725],[0.0675,0.07375],[-0.26625,0.235],[-0.12125,-0.12625]]",23.4927,23.4933,23.9875,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,23.9877,24.4844,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,24.4846,24.9815,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,,,,,,,,24.9817,28.6481,"[0.0729459925243088,-0.14136205528423734,0.4765698219306467,0.4753202887037254]","[-0.05982509280547094,-0.2647610121836926,0.15198374554277472,-0.3978444236176195]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.4867000000011217,1.6900000000000048,2.7265000000000015,3.66560000000149]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,28.6484,29.648,0,0,0,0,1
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,29.6482,"[[0.19375,-0.17125],[0.25625,0.0975],[-0.24625,0.04375],[-0.68625,-0.225],[0.03125,-0.41],[0.4125,-0.1325],[-0.18625,0.41125],[-0.3575,-0.05625],[-0.675,0.29875]]",30.1448,30.1452,30.6418,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,30.642,31.1406,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,31.1409,31.6419,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,31.642,32.1387,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,,,,,,,,32.1387,35.6237,"[0.1922837376259372,0.24726651736029756,-0.2475788434644447,-0.6986879100281163,0.4484536082474227]","[-0.19540768509840675,0.0863792469485854,0.012027472341406982,-0.2366447985004686,-0.41283973758200565]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5754000000003714,1.1573000000007383,1.76330000000074,2.5389999999999944,3.484499999999997]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,35.6238,36.6234,1,0,1,0,1
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,36.6235,"[[0.1925,-0.295],[-0.55125,-0.13375],[-0.12125,-0.12625],[-0.35125,0.36625],[-0.26625,0.235],[0.28875,0.39875],[-0.16125,-0.28],[0.03125,-0.41],[-0.24625,0.04375]]",37.1203,37.1206,37.6175,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,37.6177,38.1142,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,38.1144,38.6112,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,38.6114,39.1081,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,39.1084,39.6053,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,,,,,,,,39.6053,44.5021,"[0.20977823244933225,-0.5781005887976292,-0.06138706654170572,-0.12386750325825914,-0.3631677600749766,-0.34317399858869785,-0.25507650044663777,0.5859107291910731]","[-0.2935020496829604,-0.11730711060142339,-0.1323024245658095,-0.1373008434864105,0.4256482325431445,0.3719150217873199,0.24133083411433928,-0.41283973758200565]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.9208000000007459,1.7935999999996284,2.2540999999996245,2.593499999999999,3.3329000000003717,3.6543000000007453,4.138900000000376,4.896500000000003]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,44.5023,45.498,2,0,2,0,1
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,45.4981,"[[0.365,-0.27625],[0.4125,-0.1325],[-0.675,0.29875],[-0.09875,0.065],[-0.18625,0.41125],[0.45375,0.175],[0.6375,0.27375],[0.30125,-0.0175],[-0.285,-0.27125]]",45.999,45.9994,46.4959,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,46.496,46.9927,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,46.9929,47.4898,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,47.49,47.9867,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,47.9869,48.4837,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,48.4839,48.9806,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,,,,,,,,48.9807,57.223,"[0.34598570576089505,0.3865979381443299,-0.68994064116545,-0.05826300466406982,-0.18447358293184746,0.5034365023869494,0.5290534208059982]","[-0.28975322119186386,-0.14479850046860357,0.28256794751640113,0.05951265229615745,0.44439237499862716,0.16198061198526828,-0.40846614247744845]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.9936999999992508,1.720800000000743,2.8481999999992595,5.165300000000748,6.480499999999999,7.290400000000368,8.241800000000744]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,57.2232,58.2231,3,0,3,0,1
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,58.2232,"[[0.45375,0.175],[0.365,-0.27625],[0.22,0.2425],[0.4125,-0.1325],[0.6375,0.27375],[0.05875,-0.0575],[0.57875,-0.31375],[-0.16125,-0.28],[-0.18625,0.41125]]",58.7196,58.72,59.2168,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,59.2169,59.7137,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,59.7139,60.2107,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,60.2109,60.7077,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,60.7078,61.2046,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,61.2047,61.7015,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,61.7017,62.1985,6,0,6,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,,,,,,,,62.1985,78.6607,"[0.3722275051985708,0.19978139460813027,0.45407685098406747,0.04607936927058927,0.5896595576821696,0.6608872990130038,-0.17197750702905343,0.33973758200562326,0.28350515463917525,0.4572009128617034,0.3828491096532334,0.6152764761012184,0.48406747891283974]","[-0.26038741707913543,0.23945641986879102,0.15760698827941952,-0.0729459925243088,-0.34223682006721534,0.2694470477975633,0.3700406075417716,-0.2453921031147493,-0.23477038425492033,-0.3184942586911317,-0.2841299784552191,-0.3072477732178421,-0.3847235238987816]","[1,1,1,1,1,1,1,0,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,0,0,0,0,0]","[1.0685000000000002,3.116899999998509,3.7753999999985126,4.3751999999992535,5.951099999999627,6.926699999999258,8.884199999999254,11.684199999999251,12.338999999999999,12.916599999999633,13.274199999999254,13.775000000000006,16.461699999999254]","[""blk2"",""blk3"",""blk1"",""blk6"",""blk7"",""blk5"",""blk9"",""blk2"",""blk2"",""blk7""]","[0,0,0,0,0,0,0]",0,78.6608,79.6586,4,0,4,0,1
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,79.6588,"[[-0.24625,0.04375],[-0.68625,-0.225],[0.30125,-0.0175],[-0.285,-0.27125],[-0.45875,-0.3],[0.19375,-0.17125],[0.62875,-0.1825],[-0.4075,0.11875],[-0.16125,-0.28]]",80.1576,80.1579,80.6545,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,80.6546,81.1555,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,81.1557,81.6525,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,81.6527,82.1494,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,82.1496,82.6464,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,82.6464,83.1434,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,83.1435,83.6403,6,0,6,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,,,,,,,,,,,83.6404,93.1008,"[-0.20321772538733013,-0.743049045981038,-0.6811933723027838,0.3016245304811973,-0.4956263476928596,0.1485473289597001,0.7058732409061621,0.6508903467666354,0.6458919850486177,0.5228054114558927]","[0.035145267104029994,-0.21415182755388942,-0.18666043768670923,-0.03795688847235239,-0.2728834929819295,-0.18603561387066542,-0.18978444236176195,-0.19353327085285849,-0.19290850423939784,-0.37660110030312793]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.33520000000110883,0.8542000000011143,1.181400000000366,2.0564999999999998,2.714700000001116,3.5571000000014834,4.157100000001492,4.429800000000739,5.1569999999999965,9.46010000000149]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk6"",""blk7"",""blk7""]","[1,1,1,0,0,0]",0,93.101,94.1029,5,0,5,0,1
,,,,,,,,,,,671498,001,2024-01-08_12h38.43.387,corsi_blocks,2023.2.2,Win32,163.9344262,94.1031,"[[-0.16125,-0.28],[-0.68625,-0.225],[0.25625,0.0975],[0.28875,0.39875],[-0.4075,0.11875],[-0.485,0.34625],[-0.6025,0.0725],[0.62875,-0.1825],[-0.24625,0.04375]]",94.5998,94.6001,95.1006,0,0,0,0,1,,,,,,,,,,,,,,,,,,
