instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0001,11.2297,,0.118304754,-0.143562963,1,0,0,11.2273,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,11.2418,"[[-0.3575,-0.05625],[-0.4075,0.11875],[-0.12125,-0.12625],[0.05875,-0.0575],[0.62875,-0.1825],[-0.675,0.29875],[0.30125,-0.0175],[0.16625,0.3825],[-0.18625,0.41125]]",11.7462,11.748,12.2463,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,12.2468,12.7462,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,12.7468,13.2461,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,13.2466,17.6305,"[-0.354933571680791,-0.3938719323799435,-0.12085374735169492,0.4773045771539548]","[-0.04103769420903955,0.10877361405367232,-0.14807335805084745,-0.4053396451271186]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.6658000000044701,2.198600000001491,2.849100000001492,4.382100000001493]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,17.631,18.63,0,0,0,0,1
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,18.6307,"[[-0.3575,-0.05625],[0.30125,-0.0175],[0.16625,0.3825],[0.365,-0.27625],[-0.45875,-0.3],[-0.55125,-0.13375],[-0.0225,0.395],[0.05875,-0.0575],[0.54,0.03625]]",19.1297,19.1311,19.6301,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,19.6306,20.13,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,20.1305,20.63,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,20.6305,21.13,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,21.1302,25.5133,"[-0.3617419226694915,0.2891342249293785,0.1786474885240113,0.3831683659957627,0.4985158456920904]","[-0.04405014124293785,-0.02088574770480226,0.3798497086864407,-0.2758540783898305,-0.4096817620056497]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.3320000000000007,2.048700000002981,2.732200000002983,3.515800000004468,4.382100000001493]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,25.5138,26.5136,1,0,1,0,1
,,,,,,,,,807462,001,2024-02-29_12h39.58.738,corsi_blocks,2023.2.2,MacIntel,59.88023952,26.5141,"[[0.16625,0.3825],[0.0675,0.07375],[-0.35125,0.36625],[-0.16125,-0.28],[-0.6025,0.0725],[-0.0225,0.395],[0.28875,0.39875],[0.62875,-0.1825],[-0.55125,-0.13375]]",27.0135,27.0147,27.5136,0,0,0,0,1,,,,,,,,,,,,,,,,,,
