instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0003,3.5045,,-0.148148148,-0.212037037,1,0,0,3.5004,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,3.5253,"[[0.57875,-0.31375],[-0.26625,0.235],[-0.6025,0.0725],[-0.45875,-0.3],[0.16625,0.3825],[0.0675,0.07375],[0.30125,-0.0175],[-0.4075,0.11875],[-0.12125,-0.12625]]",4.0187,4.0214,4.5191,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,4.5202,5.0187,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,5.0195,5.5184,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,5.519,12.6363,"[-0.03518518518518519,-0.09814814814814815,-0.2611111111111111,-0.40370370370370373,0.512962962962963]","[-0.225,-0.13333333333333333,0.22592592592592592,0.1398148148148148,-0.40370370370370373]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.6797999999523157,4.530100000143051,5.363100000143049,5.979799999952316,7.113200000047684]","[""blk9"",""blk2"",""blk8""]","[0,1,0]",0,12.638,13.6352,0,0,0,0,1
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,13.636,"[[-0.09875,0.065],[-0.4075,0.11875],[0.05875,-0.0575],[0.0675,0.07375],[-0.12125,-0.12625],[-0.16125,-0.28],[-0.01875,0.235],[-0.485,0.34625],[0.03125,-0.41]]",14.1344,14.1349,14.6354,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,14.636,15.1351,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,15.1358,15.6352,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,15.6354,19.4348,"[-0.12129629629629629,-0.4185185185185185,0.0712962962962963,0.5268518518518519]","[0.05185185185185185,0.13425925925925927,-0.017592592592592594,-0.3962962962962963]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.3484999999999978,1.947899999856947,2.7317999999523153,3.797799999952314]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,19.4351,20.435,1,0,1,0,1
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,20.4356,"[[-0.0225,0.395],[-0.6025,0.0725],[-0.4075,0.11875],[0.19375,-0.17125],[0.62875,-0.1825],[-0.68625,-0.225],[-0.675,0.29875],[-0.35125,0.36625],[-0.55125,-0.13375]]",20.9352,20.9369,21.4352,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,21.4357,21.9351,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,21.9359,22.4351,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,675140,001,2024-02-29_13h51.21.908,corsi_blocks,2023.2.2,Win32,60.24096386,,,,22.4357,22.9356,3,0,3,0,1,,,,,,,,,,,,,,,,,,
