instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
9.99999E-05,2.2518,,0.024826431,-0.041666667,1,0,0,2.2499,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,2.2568,"[[-0.24625,0.04375],[-0.0225,0.395],[-0.09875,0.065],[0.03125,-0.41],[-0.12125,-0.12625],[-0.16125,-0.28],[0.6375,0.27375],[-0.01125,-0.295],[0.0675,0.07375]]",2.7482,2.749,3.2417,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,3.2421,3.7432,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,3.7436,4.2517,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,,,,,,,,4.2523,8.2603,"[-0.25503470102945963,-0.0078125,-0.09392356872558594,0.4803820292154948,0.4956597646077474]","[0.023611100514729817,0.3645833333333333,0.09652776718139648,-0.3625,-0.3993055979410807]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.410300000190734,1.834800000190734,2.313599999904632,3.0709000000953672,4.006599999904632]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,8.2607,9.2638,0,0,0,0,1
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,9.2641,"[[-0.12125,-0.12625],[0.30125,-0.0175],[-0.26625,0.235],[0.4625,0.35875],[0.6375,0.27375],[-0.485,0.34625],[0.03125,-0.41],[0.22,0.2425],[-0.0225,0.395]]",9.7542,9.7551,10.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,10.2502,10.7414,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,10.7416,11.237,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,11.2372,11.7254,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,,,,,,,,11.7255,16.5157,"[-0.12864583333333332,0.3109375,-0.22239583333333332,0.4671875,0.4644097646077474]","[-0.1298611323038737,-0.035416666666666666,0.24375,0.3416666666666667,-0.38819446563720705]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.0614000000953663,1.5464000000953657,2.0791000003814677,2.605300000190736,4.789600000381471]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,16.5159,17.511,1,0,1,0,1
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,17.5112,"[[0.6375,0.27375],[-0.35125,0.36625],[-0.45875,-0.3],[0.16625,0.3825],[-0.285,-0.27125],[-0.68625,-0.225],[0.62875,-0.1825],[-0.01125,-0.295],[-0.4075,0.11875]]",18.0075,18.008,18.5001,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,18.5003,19.0006,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,19.0008,19.5122,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,19.5127,20.0172,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,20.0176,20.5101,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,,,,,,,,20.5102,23.4339,"[0.6144097646077474,-0.3279513676961263,-0.4036458333333333,-0.43072916666666666,0.13524309794108072,-0.28350690205891926,0.5137153625488281]","[0.25763888359069825,0.3548611005147298,-0.27152779897054036,-0.3118055979410807,0.37083333333333335,-0.2833333333333333,-0.38055559794108074]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.41440000009536604,0.8790999999046321,1.281599999904632,1.689199999809265,2.067,2.539999999999999,2.9230999999046325]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,23.434,24.4268,2,0,2,0,1
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,24.4274,"[[-0.24625,0.04375],[0.57875,-0.31375],[0.6375,0.27375],[0.16625,0.3825],[0.365,-0.27625],[-0.4075,0.11875],[-0.6025,0.0725],[0.62875,-0.1825],[0.54,0.03625]]",24.9273,24.928,25.4268,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,25.4271,25.9305,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,25.9308,26.4331,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,26.4334,26.9307,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,26.9311,27.4311,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,076175,001,2023-11-28_24h48.53.930,corsi_blocks,2023.2.2,Win32,162.6809826,,,,27.4314,27.9233,5,0,5,0,1,,,,,,,,,,,,,,,,,,
