instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
1E-04,6.8248,,-0.201770833,-0.313467882,1,0,0,6.8226,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,6.829,"[[0.6375,0.27375],[0.4625,0.35875],[-0.0225,0.395],[-0.16125,-0.28],[-0.01125,-0.295],[-0.285,-0.27125],[0.1925,-0.295],[-0.09875,0.065],[-0.4075,0.11875]]",7.3258,7.3273,7.8259,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,7.8265,8.3248,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,8.3252,8.8256,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,8.8262,15.9602,"[0.4522265625,-0.023424479166666668,-0.03349392361111111,0.47684027777777777]","[0.36124131944444443,0.40577690972222225,0.4035112847222222,-0.39846354166666664]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.9814000000059586,2.7648000000119204,5.563200000002979,7.131499999999999]","[""blk2"",""blk3"",""blk3""]","[0,0]",0,15.961,16.9593,0,0,0,0,1
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,16.96,"[[-0.24625,0.04375],[0.03125,-0.41],[0.4125,-0.1325],[0.62875,-0.1825],[0.54,0.03625],[0.45375,0.175],[-0.485,0.34625],[-0.0225,0.395],[0.19375,-0.17125]]",17.459,17.4602,17.9597,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,17.9602,18.4591,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,18.4595,18.958,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,18.9581,23.1264,"[-0.28332899305555553,0.018680555555555554,0.3759939236111111,0.4799435763888889]","[0.026866319444444446,-0.37631944444444443,-0.12157552083333334,-0.4189236111111111]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.7676000000089402,2.566900000005962,3.4170000000000016,4.16730000001192]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,23.1268,24.1258,1,0,1,0,1
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,24.1262,"[[0.4625,0.35875],[0.365,-0.27625],[0.30125,-0.0175],[-0.01875,0.235],[0.54,0.03625],[-0.6025,0.0725],[0.28875,0.39875],[0.22,0.2425],[-0.24625,0.04375]]",24.6247,24.6259,25.1255,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,25.1259,25.625,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,25.6254,26.125,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,26.1254,26.6252,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,438828,001,2024-02-19_13h24.47.931,corsi_blocks,2023.2.2,MacIntel,59.88023952,,,,,,,,,,,26.6254,31.1083,"[0.4827690972222222,0.3508072916666667,0.2839583333333333,0.2800434027777778,-0.008719618055555555,0.4644965277777778]","[0.35095920138888886,-0.2987065972222222,-0.08437065972222223,-0.031080729166666668,0.20927517361111111,-0.39024305555555555]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.9667000000029802,1.7497999999970197,2.3329999999999984,2.816299999997021,3.465900000005959,4.482200000002976]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,31.1089,32.1092,2,0,2,0,1
