instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0001,3.2759,,-0.086291444,-0.173805253,1,0,0,3.2736,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,3.2819,"[[-0.0225,0.395],[0.30125,-0.0175],[0.6375,0.27375],[-0.68625,-0.225],[-0.35125,0.36625],[0.365,-0.27625],[-0.26625,0.235],[-0.01125,-0.295],[-0.6025,0.0725]]",3.7755,3.7766,4.2758,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,4.2764,4.7804,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,4.7807,5.2823,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,,,,,,,,5.2825,7.8101,"[0.014455833887604675,0.30006049848983773,0.612469605940335,0.4932365550582257]","[0.400177001953125,-0.029616447070721388,0.24489679223411331,-0.4039527270150035]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.6011999999880793,1.3021999999880798,1.8204000000357627,2.526100000023842]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,7.811,8.8038,0,0,0,0,1
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,8.8041,"[[0.1925,-0.295],[-0.45875,-0.3],[-0.16125,-0.28],[0.25625,0.0975],[0.365,-0.27625],[0.57875,-0.31375],[0.4625,0.35875],[0.45375,0.175],[-0.675,0.29875]]",9.2926,9.2936,9.7932,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,9.7937,10.2938,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,10.2941,10.795,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,10.7952,11.2957,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,,,,,,,,11.2957,14.7719,"[0.1900703765592289,-0.16947729372928297,-0.45600625974518055,0.2214961135129536,0.4941608138793179]","[-0.2819468144844731,-0.27547683236653875,-0.2930382610781577,0.09608658592932223,-0.38084548982139743]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.6517999999523152,1.3194999999999997,1.771599999964236,2.3055999999642367,3.4755999999642384]","[""blk1"",""blk3"",""blk2"",""blk4""]","[1,0,0,1]",0,14.7721,15.7599,1,0,1,0,1
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,15.7601,"[[-0.35125,0.36625],[-0.3575,-0.05625],[0.57875,-0.31375],[-0.12125,-0.12625],[0.25625,0.0975],[-0.6025,0.0725],[-0.24625,0.04375],[-0.18625,0.41125],[-0.68625,-0.225]]",16.26,16.2615,16.76,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,16.7603,17.2603,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,17.2606,18.6965,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,758185,001,2023-11-13_16h36.25.744,corsi_blocks,2023.2.2,Win32,60.17571308,,,,18.6968,18.6972,3,0,3,0,1,,,,,,,,,,,,,,,,,,
