instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,12.1604,,0.196296296,-0.071296296,1,0,0,12.158,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,12.1724,"[[-0.01875,0.235],[-0.675,0.29875],[-0.0225,0.395],[0.4125,-0.1325],[-0.16125,-0.28],[0.30125,-0.0175],[0.6375,0.27375],[-0.55125,-0.13375],[-0.09875,0.065]]",12.6603,12.6634,13.1613,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,13.1625,13.6611,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,13.662,14.1617,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,,,,,,,,14.1628,19.116,"[-0.012037037037037037,-0.6722222222222223,-0.032407407407407406,0.5259259259259259,0.5175925925925926]","[0.24259259259259258,0.2972222222222222,0.4046296296296296,-0.44166666666666665,-0.41759259259259257]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.7462000000029825,2.4133000000044724,3.04790000000596,4.09880000000447,4.94890000000596]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,19.1164,20.1171,0,0,0,0,1
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,20.1173,"[[-0.16125,-0.28],[0.03125,-0.41],[0.22,0.2425],[-0.12125,-0.12625],[-0.01875,0.235],[0.4625,0.35875],[-0.01125,-0.295],[-0.24625,0.04375],[-0.68625,-0.225]]",20.6171,20.6179,21.1188,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,21.1195,21.6187,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,21.619,22.1189,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,22.1191,22.6193,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,,,,,,,,22.6194,36.9007,"[-0.13333333333333333,-0.12777777777777777,-0.02962962962962963,0.4074074074074074,0.032407407407407406,0.4398148148148148]","[-0.13333333333333333,-0.23981481481481481,-0.275,-0.32037037037037036,-0.44166666666666665,-0.40555555555555556]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[9.642600000001494,10.026100000001492,10.427100000001495,12.779200000002987,13.380200000002986,14.280800000004476]","[""blk4"",""blk1"",""blk7"",""blk2""]","[0,0,0,0]",0,36.9009,37.9013,1,0,1,0,1
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,37.9015,"[[-0.18625,0.41125],[-0.12125,-0.12625],[0.0675,0.07375],[-0.285,-0.27125],[-0.16125,-0.28],[-0.26625,0.235],[0.6375,0.27375],[-0.55125,-0.13375],[0.1925,-0.295]]",38.4017,38.4021,38.9031,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,38.9036,39.4029,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,39.4031,39.9036,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,39.9055,40.4046,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,,,,,,,,40.4048,50.8648,"[-0.20092592592592592,-0.10925925925925926,0.06481481481481481,-0.24814814814814815,0.5157407407407407]","[0.4,-0.15462962962962962,0.11388888888888889,-0.25277777777777777,-0.42407407407407405]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.5661000000014909,2.115899999998504,2.6341000000014887,3.3847000000029794,10.458100000001487]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,50.8652,51.8651,2,0,2,0,1
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,51.8654,"[[0.0675,0.07375],[0.4625,0.35875],[0.54,0.03625],[0.22,0.2425],[-0.68625,-0.225],[-0.6025,0.0725],[-0.675,0.29875],[0.03125,-0.41],[-0.0225,0.395]]",52.3663,52.3682,52.8661,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,52.8662,53.3666,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,53.3668,53.8677,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,53.8683,54.3681,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,220961,001,2023-11-16_16h15.11.136,corsi_blocks,2023.2.2,Win32,59.88741167,,,,54.3686,54.8685,4,0,4,0,1,,,,,,,,,,,,,,,,,,
