instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,1.3699,,0.007693142,-0.237087674,1,0,0,1.3681,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,1.3764,"[[0.365,-0.27625],[0.62875,-0.1825],[-0.55125,-0.13375],[0.0675,0.07375],[0.03125,-0.41],[-0.16125,-0.28],[0.54,0.03625],[0.4125,-0.1325],[-0.485,0.34625]]",1.8737,1.8757,2.3704,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,2.3715,2.8734,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,2.8738,3.3726,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,3.3734,8.9703,"[0.393798828125,0.6473849826388889,-0.5217176649305556,0.5412651909722223]","[-0.27083875868055557,-0.17683376736111112,-0.1380099826388889,-0.4106228298611111]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.1469999999999994,2.7973999999761583,4.031,5.594499999999999]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,8.9706,9.9723,0,0,0,0,1
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,9.9739,"[[-0.4075,0.11875],[0.54,0.03625],[-0.485,0.34625],[0.62875,-0.1825],[0.0675,0.07375],[-0.16125,-0.28],[-0.0225,0.395],[0.30125,-0.0175],[0.16625,0.3825]]",10.4723,10.4735,10.9725,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,10.9727,11.4733,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,11.474,11.9739,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,11.9743,12.4737,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,12.4739,15.9054,"[-0.4079047309027778,0.08478732638888889,-0.038834635416666666,0.12791341145833332,0.47860243055555557]","[0.127001953125,0.042078993055555555,0.40862087673611114,0.3825629340277778,-0.41378038194444444]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5485000000000024,1.2146000000238448,1.9821000000238431,2.6131000000238434,3.4311000000238447]","[""blk1"",""blk5"",""blk7"",""blk9""]","[1,0,0,0]",0,15.9057,16.9067,1,0,1,0,1
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,16.9074,"[[0.365,-0.27625],[-0.24625,0.04375],[0.57875,-0.31375],[0.25625,0.0975],[-0.0225,0.395],[-0.675,0.29875],[-0.01125,-0.295],[0.6375,0.27375],[0.4625,0.35875]]",17.4044,17.406,17.9072,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,17.9078,18.4068,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,18.4075,18.9071,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,013011,001,2023-11-02_11h00.30.759,corsi_blocks,2023.2.2,MacIntel,60.0024001,,,,18.9077,19.4054,3,0,3,0,1,,,,,,,,,,,,,,,,,,
