instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,5.4393,,-0.130555556,-0.240740741,1,0,0,5.4372,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,5.4457,"[[-0.485,0.34625],[0.57875,-0.31375],[-0.3575,-0.05625],[0.4625,0.35875],[0.30125,-0.0175],[-0.0225,0.395],[-0.24625,0.04375],[0.45375,0.175],[-0.285,-0.27125]]",5.9344,5.9354,6.4351,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,6.4355,6.9348,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,6.9351,7.4342,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,7.4346,13.8518,"[-0.4925925925925926,-0.35833333333333334,0.2537037037037037,-0.25925925925925924,0.5083333333333333]","[0.36944444444444446,-0.07314814814814814,-0.22962962962962963,0.08148148148148149,-0.38055555555555554]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.682499999999999,3.3526999999880793,4.601699999988078,5.201499999999999,6.416]","[""blk1"",""blk3"",""blk7""]","[1,0,0]",0,13.8522,14.8511,0,0,0,0,1
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,14.8514,"[[0.45375,0.175],[-0.18625,0.41125],[0.54,0.03625],[-0.24625,0.04375],[0.28875,0.39875],[-0.4075,0.11875],[-0.45875,-0.3],[-0.6025,0.0725],[0.365,-0.27625]]",15.3514,15.352,15.8544,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,15.8546,16.351,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,16.3512,16.8514,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,16.8515,19.3877,"[0.43425925925925923,0.49537037037037035,-0.2111111111111111,0.5342592592592592]","[0.19907407407407407,0.04537037037037037,0.41388888888888886,-0.39351851851851855]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.4823000000119215,0.9691000000238432,1.7691999999880785,2.535600000023841]","[""blk1"",""blk3"",""blk2""]","[1,0,0]",0,19.3878,20.3843,1,0,1,0,1
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,20.3846,"[[-0.16125,-0.28],[0.365,-0.27625],[0.54,0.03625],[0.22,0.2425],[-0.01125,-0.295],[-0.6025,0.0725],[0.4125,-0.1325],[-0.01875,0.235],[0.25625,0.0975]]",20.8842,20.8849,21.3844,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,21.3845,21.8874,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,21.8876,22.3868,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,22.3869,25.1848,"[-0.1675925925925926,0.3675925925925926,0.5592592592592592,0.46111111111111114]","[-0.27314814814814814,-0.2712962962962963,0.03611111111111111,-0.4185185185185185]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.946900000035761,1.630200000047683,2.0969000000357596,2.7974000000357613]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,25.1851,26.1842,2,0,2,0,1
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,26.1844,"[[0.19375,-0.17125],[0.22,0.2425],[0.4125,-0.1325],[-0.285,-0.27125],[-0.675,0.29875],[0.1925,-0.295],[0.30125,-0.0175],[0.62875,-0.1825],[0.4625,0.35875]]",26.684,26.6843,27.1845,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,27.1847,27.6842,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,27.6843,28.1841,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,28.1843,28.6873,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,28.6874,32.4009,"[0.2111111111111111,0.20925925925925926,0.387037037037037,-0.2972222222222222,0.487962962962963]","[-0.17222222222222222,0.23333333333333334,-0.13703703703703704,-0.26944444444444443,-0.4166666666666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.0132999999523165,1.46369999998808,2.0295999999642405,2.780000000000001,3.713000000000001]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,32.4011,33.4106,3,0,3,0,1
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,33.4107,"[[-0.18625,0.41125],[0.30125,-0.0175],[0.62875,-0.1825],[0.19375,-0.17125],[0.22,0.2425],[-0.0225,0.395],[0.4625,0.35875],[-0.4075,0.11875],[-0.16125,-0.28]]",33.9007,33.9011,34.4006,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,34.4007,34.8926,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,34.8928,35.384,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,35.3842,35.8841,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,35.8843,36.3939,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,36.394,39.9445,"[-0.20277777777777778,0.3,0.6444444444444445,0.19722222222222222,0.2490740740740741,0.4222222222222222]","[0.42685185185185187,-0.022222222222222223,-0.18055555555555555,-0.17685185185185184,0.26851851851851855,-0.4185185185185185]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.43990000003576313,1.1061999999880783,1.732999999999997,2.256199999988077,2.682400000035763,3.5498000000119205]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,39.9447,40.934,4,0,4,0,1
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,40.9342,"[[0.45375,0.175],[-0.6025,0.0725],[-0.09875,0.065],[-0.12125,-0.12625],[-0.285,-0.27125],[-0.26625,0.235],[-0.24625,0.04375],[-0.16125,-0.28],[0.03125,-0.41]]",41.4341,41.4347,41.9341,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,41.9344,42.4339,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,42.4341,42.9343,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,42.9345,43.4339,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,43.4341,43.9269,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,43.9271,44.4175,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,44.4176,48.6174,"[0.45,-0.6194444444444445,-0.11296296296296296,-0.08611111111111111,-0.2564814814814815,-0.2759259259259259,0.5083333333333333]","[0.17685185185185184,0.05277777777777778,0.05462962962962963,-0.14629629629629629,-0.2611111111111111,0.23055555555555557,-0.4212962962962963]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.5328000000119246,1.2248000000119248,1.8326000000238452,2.2659000000357636,2.8324000000357685,3.3657000000476884,4.199100000023847]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,48.6175,49.6275,5,0,5,0,1
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,49.6277,"[[-0.3575,-0.05625],[0.365,-0.27625],[0.45375,0.175],[-0.55125,-0.13375],[0.4125,-0.1325],[-0.485,0.34625],[-0.12125,-0.12625],[0.6375,0.27375],[0.28875,0.39875]]",50.1177,50.1181,50.6175,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,50.6177,51.1267,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,51.127,51.6177,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,51.6181,52.1175,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,52.1177,52.6272,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,52.6273,53.1177,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,53.1179,53.6101,6,0,6,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,,,,,,,,53.6102,59.5673,"[-0.3592592592592593,0.35833333333333334,0.4685185185185185,-0.5574074074074075,0.40555555555555556,-0.48703703703703705,-0.14166666666666666,0.5351851851851852]","[-0.0712962962962963,-0.29074074074074074,0.1527777777777778,-0.1388888888888889,-0.12685185185185185,0.375,-0.1425925925925926,-0.4]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.43299999999999983,1.1497000000476874,1.7159000000357665,2.4566000000238404,3.2158000000119245,4.159900000035762,4.956800000011917,5.9566000000238475]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6"",""blk7""]","[1,1,1,1,1,1,1]",1,59.5674,60.5708,6,0,6,0,1
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,60.571,"[[0.57875,-0.31375],[0.0675,0.07375],[-0.485,0.34625],[-0.55125,-0.13375],[0.45375,0.175],[0.6375,0.27375],[0.19375,-0.17125],[0.25625,0.0975],[-0.09875,0.065]]",61.0675,61.0681,61.5675,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,61.5676,62.0669,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,62.0671,62.5705,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,034832,001,2024-02-13_15h59.04.118,corsi_blocks,2023.2.2,Win32,60.24096386,,,,62.5707,63.0709,3,0,3,0,1,,,,,,,,,,,,,,,,,,
