instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
0.0002,7.8442,,-0.141666667,-0.236111111,1,0,0,7.842,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,7.8565,"[[0.57875,-0.31375],[-0.01875,0.235],[0.03125,-0.41],[0.4625,0.35875],[-0.485,0.34625],[0.365,-0.27625],[-0.3575,-0.05625],[0.30125,-0.0175],[0.1925,-0.295]]",8.3554,8.3567,8.8445,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,8.8448,9.346,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,9.3463,9.8418,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,9.8431,12.7718,"[0.5666666666666667,-0.05,0.017592592592592594,0.4925925925925926]","[-0.3101851851851852,0.25,-0.43703703703703706,-0.425]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.7201999999992559,1.2735000000000003,2.0083000000007463,2.927600000001492]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,12.7722,13.7731,0,0,0,0,1,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,13.7733,"[[-0.26625,0.235],[0.57875,-0.31375],[0.365,-0.27625],[0.25625,0.0975],[0.62875,-0.1825],[0.45375,0.175],[0.19375,-0.17125],[0.30125,-0.0175],[0.4125,-0.1325]]",14.2743,14.275,14.7744,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,14.7746,15.2761,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,15.2764,15.7723,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,15.7729,16.2621,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,16.2622,19.43,"[-0.28888888888888886,0.5481481481481482,0.3416666666666667,0.2777777777777778,0.47314814814814815]","[0.23981481481481481,-0.30185185185185187,-0.27037037037037037,0.10740740740740741,-0.3962962962962963]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5774000000022355,1.2456999999992568,1.6298000000007455,2.131100000001492,3.16710000000149]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,19.4303,20.4319,1,0,1,0,1,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,20.4323,"[[0.62875,-0.1825],[-0.68625,-0.225],[0.0675,0.07375],[-0.4075,0.11875],[0.28875,0.39875],[0.19375,-0.17125],[0.4625,0.35875],[-0.01125,-0.295],[-0.26625,0.235]]",20.933,20.9336,21.4344,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,21.4346,21.9355,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,21.9358,22.4367,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,22.4369,22.9376,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,22.9378,23.4391,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,23.4393,29.6866,"[0.6083333333333333,0.07407407407407407,0.2824074074074074,-0.3731481481481482,-0.6351851851851852,-0.6787037037037037,0.44537037037037036,0.48148148148148145]","[-0.2111111111111111,0.06851851851851852,0.43148148148148147,0.11388888888888889,-0.22962962962962963,-0.21481481481481482,-0.362962962962963,-0.412962962962963]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.5168999999985111,1.1515000000000022,1.5360999999977665,2.3876999999992563,3.0390999999977666,3.790899999998512,4.459,6.246799999997016]","[""blk1"",""blk3"",""blk5"",""blk4"",""blk2""]","[1,0,0,1,0]",0,29.6871,30.6884,2,0,2,0,1,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,30.6885,"[[0.16625,0.3825],[0.05875,-0.0575],[-0.55125,-0.13375],[-0.01125,-0.295],[0.4125,-0.1325],[0.4625,0.35875],[-0.16125,-0.28],[0.45375,0.175],[-0.675,0.29875]]",31.1898,31.1904,31.6908,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,31.6911,32.192,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,32.1922,32.6935,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,32.6936,33.1941,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,33.1943,33.6955,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,33.6956,37.5212,"[0.19814814814814816,0.06666666666666667,0.37962962962962965,-0.004629629629629629,-0.5351851851851852,0.5518518518518518]","[0.3592592592592593,-0.040740740740740744,-0.1175925925925926,-0.26851851851851855,-0.13333333333333333,-0.40555555555555556]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.5836999999992543,1.2520000000000024,1.887199999999254,2.4883999999985136,2.972999999999999,3.8248999999985145]","[""blk1"",""blk2"",""blk5"",""blk4"",""blk3""]","[1,1,0,1,0]",0,37.5214,38.5231,3,0,3,0,1,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,38.5235,"[[-0.55125,-0.13375],[-0.09875,0.065],[0.45375,0.175],[-0.68625,-0.225],[0.57875,-0.31375],[-0.45875,-0.3],[-0.485,0.34625],[0.1925,-0.295],[0.25625,0.0975]]",39.0243,39.0248,39.5252,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,39.5256,40.0265,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,40.0268,40.5276,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,40.5279,41.0288,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,41.0289,41.5301,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,41.5301,46.2069,"[-0.5583333333333333,-0.14166666666666666,0.5092592592592593,0.48333333333333334,-0.6796296296296296,0.5666666666666667,0.5333333333333333,0.47962962962962963]","[-0.13055555555555556,0.04351851851851852,0.18333333333333332,0.16203703703703703,-0.23055555555555557,-0.29444444444444445,-0.3712962962962963,-0.39537037037037037]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.6840000000000046,1.1019000000022388,1.569199999999256,1.920500000000004,2.806100000001493,3.757699999999261,4.108400000002241,4.676199999999255]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,46.2072,47.2094,4,0,4,0,1,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,47.2097,"[[-0.18625,0.41125],[-0.0225,0.395],[0.16625,0.3825],[-0.6025,0.0725],[-0.55125,-0.13375],[0.62875,-0.1825],[-0.675,0.29875],[-0.12125,-0.12625],[0.365,-0.27625]]",47.7107,47.7113,48.212,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,48.2122,48.7133,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,48.7136,49.2146,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,49.215,49.7153,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,49.7155,50.2165,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,50.2168,50.7174,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,50.7176,54.2588,"[-0.1962962962962963,-0.023148148148148147,0.11666666666666667,-0.575,-0.5574074074074075,0.5972222222222222,0.5166666666666667]","[0.4083333333333333,0.3972222222222222,0.3861111111111111,0.05648148148148148,-0.09907407407407408,-0.17314814814814813,-0.4046296296296296]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.4003000000007475,0.7344000000022319,1.085800000000745,1.820600000001491,2.1548000000007477,3.0067000000029793,3.5408000000007434]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,54.2589,55.2613,5,0,5,0,1,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,55.2616,"[[0.57875,-0.31375],[0.16625,0.3825],[-0.0225,0.395],[-0.09875,0.065],[-0.3575,-0.05625],[-0.45875,-0.3],[-0.485,0.34625],[0.05875,-0.0575],[0.30125,-0.0175]]",55.7623,55.7648,56.2636,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,56.2638,56.7647,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,56.7651,57.2657,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,57.2659,57.767,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,57.7673,58.2682,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,58.2684,58.7694,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,58.7696,59.2702,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,59.2703,63.7809,"[0.5574074074074075,0.18425925925925926,-0.021296296296296296,-0.10833333333333334,-0.375,-0.4703703703703704,-0.46296296296296297,0.5027777777777778]","[-0.3398148148148148,0.3907407407407407,0.39444444444444443,0.05462962962962963,-0.046296296296296294,-0.32314814814814813,0.30277777777777776,-0.39351851851851855]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.6510999999977685,1.2523000000007443,1.7198999999985176,2.17119999999926,2.5050000000000097,2.9561999999992565,3.6243999999985164,4.510000000000005]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6"",""blk7""]","[1,1,1,1,1,1,1]",1,63.7811,64.7828,6,0,6,0,1,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,64.7831,"[[0.19375,-0.17125],[-0.09875,0.065],[0.03125,-0.41],[0.6375,0.27375],[-0.35125,0.36625],[0.57875,-0.31375],[-0.285,-0.27125],[-0.3575,-0.05625],[0.45375,0.175]]",65.2839,65.2844,65.7855,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,65.7857,66.2865,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,66.2868,66.7874,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,66.7876,67.2885,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,67.2888,67.79,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,67.7901,68.2912,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,68.2915,68.7921,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,68.7925,69.2932,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,69.2932,74.3714,"[0.15925925925925927,-0.08611111111111111,0.021296296296296296,0.04351851851851852,-0.33611111111111114,0.6435185185185185,0.5740740740740741,-0.2537037037037037,-0.3277777777777778,0.49444444444444446]","[-0.1574074074074074,0.040740740740740744,-0.4638888888888889,-0.387037037037037,0.3537037037037037,0.25277777777777777,-0.30185185185185187,-0.2638888888888889,-0.08796296296296297,-0.41388888888888886]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.3836000000014934,0.751499999999993,1.1018000000007362,1.5193000000007402,2.1381000000014865,2.6555000000000035,3.1899000000022397,3.674199999999246,4.4931000000014905,5.077600000001482]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk4"",""blk6"",""blk7"",""blk8""]","[1,1,1,0,0,1,1,1]",0,74.3717,75.3746,7,0,7,0,1,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,75.3749,"[[-0.45875,-0.3],[0.365,-0.27625],[-0.675,0.29875],[0.0675,0.07375],[0.1925,-0.295],[-0.26625,0.235],[-0.285,-0.27125],[-0.12125,-0.12625],[0.54,0.03625]]",75.8747,75.8753,76.3758,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,76.376,76.8773,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,76.8776,77.3787,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,77.3791,77.8794,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,77.8796,78.3808,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,78.3811,78.882,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,78.8823,79.3832,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,79.3834,79.884,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,79.8841,86.5326,"[-0.42777777777777776,0.3212962962962963,0.06944444444444445,0.17685185185185184,-0.6259259259259259,-0.14351851851851852,-0.2851851851851852,-0.31666666666666665,0.4166666666666667]","[-0.29074074074074074,-0.25925925925925924,0.05462962962962963,-0.2574074074074074,0.26666666666666666,-0.13055555555555556,0.20462962962962963,-0.28888888888888886,-0.4083333333333333]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.9849999999999994,1.819800000000754,2.22080000000075,2.7889000000022435,3.5571999999992556,5.060699999999258,5.561699999999263,6.029499999999999,6.647800000000743]","[""blk1"",""blk2"",""blk4"",""blk5"",""blk3"",""blk8"",""blk6"",""blk7""]","[1,1,0,0,0,0,0,0]",0,86.5328,87.5347,8,0,8,0,1,
,,,,,,,,,283389,001,2023-11-27_13h58.49.300,corsi_blocks,2023.2.2,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5355
